,Unnamed: 0,Unnamed: 0.1,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
516,516,1153,2,6,26.0,7050.0,271.15384615384613,2-1-3-5-7-9-6*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
515,515,422,2,6,29.0,7050.0,243.1034482758621,2-1-3-5-14-7-9-6*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
506,506,423,2,6,39.0,6550.0,167.94871794871798,2-5-3-11-10-9-6*,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
514,514,1152,2,6,20.0,4830.0,241.5,2-5-7-9-6*,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
520,520,435,2,7,50.0,7970.0,159.4,2-5-3-11-10-12-9-7*,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
528,528,1213,2,7,29.0,7050.0,243.1034482758621,2-1-3-5-14-6-9-7*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
521,521,433,2,7,40.0,6550.0,163.75,2-5-3-11-10-9-7*,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
527,527,1212,2,7,23.0,4830.0,210.0,2-5-14-6-9-7*,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
523,523,431,2,7,11.0,1940.0,176.36363636363637,2-1-3-5-7*,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,540,1268,2,8,30.0,5260.0,175.33333333333337,2-5-7-9-6-14-8*,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
532,532,442,2,8,21.0,2120.0,100.95238095238096,2-1-3-5-7-14-8*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
531,531,441,2,8,20.0,1430.0,71.5,2-1-3-5-14-8*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
530,530,440,2,8,15.0,860.0,57.33333333333334,2-5-7-14-8*,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
529,529,439,2,8,14.0,450.0,32.142857142857146,2-5-14-8*,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
550,550,459,2,9,42.0,7060.0,168.0952380952381,2-5-3-11-10-12-13-9*,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
558,558,455,2,9,22.0,7050.0,320.45454545454544,2-1-3-5-7-14-6-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
548,548,458,2,9,42.0,6500.0,154.76190476190476,2-5-3-11-10-12-9*,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
556,556,453,2,9,19.0,5410.0,284.7368421052632,2-1-3-5-7-9*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
554,554,454,2,9,21.0,5410.0,257.6190476190476,2-1-3-5-14-6-9*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
572,572,478,2,10,34.0,8260.0,242.94117647058826,2-1-3-5-7-9-12-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
574,574,474,2,10,31.0,7610.0,245.4838709677419,2-5-7-14-6-9-12-10*,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
583,583,464,2,10,24.0,6960.0,290.0,2-1-3-5-7-9-10*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
579,579,466,2,10,26.0,6960.0,267.6923076923077,2-1-3-5-14-6-9-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
576,576,469,2,10,27.0,6960.0,257.77777777777777,2-1-3-5-14-7-9-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
594,594,488,2,11,34.0,7750.0,227.94117647058826,2-1-3-5-7-9-10-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
595,595,1558,2,11,31.0,7070.0,228.06451612903226,2-5-7-14-6-9-10-11*,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
591,591,1555,2,11,28.0,5620.0,200.7142857142857,2-5-7-9-10-11*,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
590,590,1556,2,11,30.0,5620.0,187.3333333333333,2-5-14-6-9-10-11*,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
589,589,1557,2,11,31.0,5620.0,181.29032258064515,2-5-14-7-9-10-11*,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
627,627,502,2,12,29.0,8260.0,284.82758620689657,2-1-3-5-7-9-10-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
628,628,497,2,12,26.0,7610.0,292.6923076923077,2-5-7-14-6-9-10-12*,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
619,619,503,2,12,29.0,7070.0,243.79310344827587,2-1-3-5-7-9-13-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
605,605,1686,2,12,42.0,7060.0,168.0952380952381,2-5-3-11-10-9-13-12*,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
615,615,501,2,12,29.0,6520.0,224.8275862068965,2-1-3-5-7-9-12*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
652,652,533,2,13,31.0,7070.0,228.06451612903226,2-1-3-5-7-9-12-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
639,639,543,2,13,44.0,7060.0,160.45454545454547,2-5-3-11-10-9-12-13*,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
638,638,544,2,13,50.0,7060.0,141.2,2-5-3-11-10-12-9-13*,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
660,660,522,2,13,25.0,6720.0,268.8,2-5-7-9-10-12-13*,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
655,655,525,2,13,27.0,6720.0,248.88888888888889,2-5-14-6-9-10-12-13*,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
676,676,1882,2,14,28.0,7050.0,251.78571428571428,2-1-3-5-7-9-6-14*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
671,671,549,2,14,41.0,6550.0,159.75609756097558,2-5-3-11-10-9-6-14*,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
669,669,550,2,14,42.0,6550.0,155.95238095238096,2-5-3-11-10-9-7-14*,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
675,675,1881,2,14,22.0,4830.0,219.54545454545453,2-5-7-9-6-14*,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
667,667,548,2,14,13.0,1940.0,149.23076923076925,2-1-3-5-7-14*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,679,570,3,4,15.0,1640.0,109.33333333333331,3-5-2-1-4*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,678,569,3,4,9.0,380.0,42.22222222222222,3-1-4*,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,677,568,3,4,4.0,100.0,25.0,3-4*,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,687,578,3,5,38.0,7210.0,189.73684210526315,3-11-10-9-6-14-7-5*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
686,686,575,3,5,35.0,5840.0,166.85714285714286,3-11-10-9-7-5*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
684,684,576,3,5,37.0,5840.0,157.83783783783784,3-11-10-9-6-14-5*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
683,683,577,3,5,38.0,5840.0,153.68421052631578,3-11-10-9-7-14-5*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
682,682,574,3,5,15.0,1640.0,109.33333333333331,3-4-1-2-5*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,700,590,3,6,40.0,7210.0,180.25,3-11-10-9-7-5-14-6*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
707,707,1156,3,6,25.0,7050.0,282.0,3-1-2-5-7-9-6*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
706,706,586,3,6,28.0,7050.0,251.78571428571428,3-1-2-5-14-7-9-6*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
695,695,593,3,6,47.0,6090.0,129.57446808510642,3-11-10-12-9-7-14-6*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
694,694,592,3,6,42.0,5440.0,129.52380952380952,3-11-10-12-13-9-6*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
720,720,605,3,7,39.0,7210.0,184.8717948717949,3-11-10-9-6-14-5-7*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
724,724,1215,3,7,28.0,7050.0,251.78571428571428,3-1-2-5-14-6-9-7*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
715,715,608,3,7,46.0,6090.0,132.3913043478261,3-11-10-12-9-6-14-7*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
713,713,607,3,7,43.0,5440.0,126.51162790697674,3-11-10-12-13-9-7*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
723,723,1214,3,7,24.0,4900.0,204.16666666666663,3-5-14-6-9-7*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,620,3,8,46.0,6290.0,136.7391304347826,3-11-10-9-7-5-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
740,740,1271,3,8,31.0,5330.0,171.93548387096774,3-5-7-9-6-14-8*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
733,733,621,3,8,52.0,5290.0,101.73076923076924,3-11-10-12-9-6-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
732,732,623,3,8,53.0,5290.0,99.811320754717,3-11-10-12-9-7-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
730,730,618,3,8,42.0,3920.0,93.33333333333331,3-11-10-9-6-14-8*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
756,756,633,3,9,21.0,7050.0,335.7142857142857,3-1-2-5-7-14-6-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
749,749,635,3,9,25.0,6060.0,242.4,3-4-1-2-5-7-9*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
747,747,637,3,9,27.0,6060.0,224.44444444444446,3-4-1-2-5-14-6-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
746,746,639,3,9,28.0,6060.0,216.42857142857144,3-4-1-2-5-14-7-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
755,755,631,3,9,18.0,5410.0,300.5555555555556,3-1-2-5-7-9*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779,779,661,3,10,33.0,8260.0,250.3030303030303,3-1-2-5-7-9-12-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
775,775,656,3,10,32.0,7720.0,241.25,3-5-7-14-6-9-12-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
781,781,653,3,10,30.0,7650.0,255.0,3-4-1-2-5-7-9-10*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
792,792,647,3,10,23.0,6960.0,302.60869565217394,3-1-2-5-7-9-10*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
788,788,648,3,10,25.0,6960.0,278.4,3-1-2-5-14-6-9-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
802,802,681,3,11,33.0,7750.0,234.84848484848484,3-1-2-5-7-9-10-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
801,801,1564,3,11,32.0,7210.0,225.3125,3-5-7-14-6-9-10-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
797,797,680,3,11,29.0,5840.0,201.3793103448276,3-5-7-9-10-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
796,796,1562,3,11,31.0,5840.0,188.38709677419362,3-5-14-6-9-10-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
795,795,1563,3,11,32.0,5840.0,182.5,3-5-14-7-9-10-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
841,841,697,3,12,28.0,8260.0,295.0,3-1-2-5-7-9-10-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
840,840,692,3,12,27.0,7720.0,285.92592592592587,3-5-7-14-6-9-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
815,815,709,3,12,35.0,7180.0,205.14285714285717,3-4-1-2-5-7-9-12*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
832,832,698,3,12,28.0,7070.0,252.5,3-1-2-5-7-9-13-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
828,828,694,3,12,27.0,6530.0,241.85185185185185,3-5-7-14-6-9-13-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
867,867,738,3,13,30.0,7070.0,235.66666666666663,3-1-2-5-7-9-12-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
876,876,727,3,13,26.0,6910.0,265.76923076923083,3-5-7-9-10-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
872,872,731,3,13,28.0,6910.0,246.78571428571428,3-5-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
869,869,737,3,13,29.0,6910.0,238.27586206896552,3-5-14-7-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
864,864,732,3,13,29.0,6530.0,225.17241379310346,3-5-7-14-6-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
894,894,774,3,14,48.0,7240.0,150.83333333333334,3-11-10-12-9-7-5-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
899,899,1885,3,14,27.0,7050.0,261.1111111111111,3-1-2-5-7-9-6-14*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
895,895,769,3,14,38.0,5840.0,153.68421052631578,3-11-10-9-7-5-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
892,892,771,3,14,44.0,5440.0,123.63636363636364,3-11-10-12-13-9-6-14*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
891,891,773,3,14,45.0,5440.0,120.88888888888887,3-11-10-12-13-9-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
907,907,1023,4,5,44.0,7540.0,171.36363636363637,4-1-3-11-10-9-7-5*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
906,906,1021,4,5,39.0,6400.0,164.10256410256412,4-3-11-10-9-7-5*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
904,904,1022,4,5,41.0,6400.0,156.09756097560975,4-3-11-10-9-6-14-5*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
903,903,778,4,5,12.0,1640.0,136.66666666666666,4-3-1-2-5*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,902,777,4,5,11.0,1080.0,98.1818181818182,4-1-2-5*,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,931,1159,4,6,29.0,7750.0,267.2413793103448,4-3-1-2-5-7-9-6*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
928,928,1160,4,6,30.0,6700.0,223.3333333333333,4-1-3-5-7-9-6*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
925,925,791,4,6,33.0,6700.0,203.03030303030303,4-1-3-5-14-7-9-6*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
929,929,1158,4,6,28.0,6510.0,232.5,4-1-2-5-7-9-6*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
926,926,789,4,6,31.0,6510.0,210.0,4-1-2-5-14-7-9-6*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
947,947,1219,4,7,33.0,6700.0,203.03030303030303,4-1-3-5-14-6-9-7*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
948,948,1217,4,7,31.0,6510.0,210.0,4-1-2-5-14-6-9-7*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
944,944,1216,4,7,28.0,5440.0,194.28571428571428,4-3-5-14-6-9-7*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
939,939,801,4,7,14.0,2350.0,167.85714285714286,4-3-1-2-5-7*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,938,804,4,7,17.0,2350.0,138.23529411764707,4-3-1-2-5-14-7*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
966,966,1273,4,8,35.0,5890.0,168.28571428571428,4-3-5-7-9-6-14-8*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
957,957,818,4,8,24.0,2550.0,106.25,4-3-1-2-5-7-14-8*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
956,956,816,4,8,23.0,1860.0,80.8695652173913,4-1-2-5-7-14-8*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
955,955,815,4,8,23.0,1810.0,78.69565217391305,4-3-1-2-5-14-8*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
954,954,819,4,8,25.0,1740.0,69.6,4-1-3-5-7-14-8*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
977,977,842,4,9,40.0,6790.0,169.75,4-1-2-5-3-11-10-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
990,990,840,4,9,26.0,6700.0,257.6923076923077,4-1-3-5-7-14-6-9*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
992,992,834,4,9,24.0,6510.0,271.25,4-1-2-5-7-14-6-9*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
993,993,831,4,9,22.0,6060.0,275.45454545454544,4-3-1-2-5-7-9*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
989,989,835,4,9,24.0,6060.0,252.5,4-3-1-2-5-14-6-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1007,1007,876,4,10,38.0,8030.0,211.31578947368425,4-1-3-5-7-9-12-10*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1010,1010,868,4,10,36.0,7720.0,214.44444444444446,4-1-2-5-7-9-12-10*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1044,1044,851,4,10,27.0,7650.0,283.3333333333333,4-3-1-2-5-7-9-10*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1019,1019,864,4,10,33.0,7450.0,225.7575757575757,4-3-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1041,1041,849,4,10,26.0,7020.0,270.0,4-3-5-7-14-6-9-10*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1056,1056,900,4,11,38.0,7540.0,198.42105263157902,4-1-3-5-7-9-10-11*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1057,1057,1570,4,11,36.0,7200.0,200.0,4-1-2-5-7-9-10-11*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1055,1055,898,4,11,33.0,6400.0,193.939393939394,4-3-5-7-9-10-11*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
