,R_x,f_0,f_1,f_2,f_3,f_4,f_5,F_1,F_2,F_3,F_4
462,2-1-4*4-3-5-7-9-10-12*8-14-6-9-13*3-11*1-0*11-10-12*,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.0625,0.03333333333333333,15.85880077369439,94,20.428949065119276,16.666666666666664
463,11-10-9*0-1-2-5-7-9-13-12*4-3-5-14-8*6-9*11-3-4*5-2*,0.0625,0.16666666666666666,0.14285714285714285,0.03333333333333333,0.07142857142857142,0.05,12.849774339136042,91,16.23234571574997,21.070238095238093
464,12-10-9-6*0-1-2-5-7-9-13*11-3-5-14-8*4-3*1-2-5-7-9-13*12-13-9-7*,0.07142857142857142,0.05,0.04,0.05,0.03333333333333333,0.1,13.81624758220503,118,19.810748230651427,13.061904761904762
465,8-14-6-9-10*0-1-2-5-7-9-13-12*5-3-11*1-4*3-5-14-8*7-14*,0.08333333333333333,0.14285714285714285,0.0625,0.0625,0.08333333333333333,0.1111111111111111,12.960025789813024,92,16.776669455942343,18.539682539682538
466,12-9-6-14-8*0-1-2-5-7-9-10*5-3-11*4-1*13-9*10-11*,0.1,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.1111111111111111,0.05555555555555555,13.359767891682786,93,18.416170241044263,17.146031746031746
467,3-5*12-13-9-7-5-2-1-0*8-14-6-9-10*11-3-4*11-3-1-2*3-1-2*,0.05555555555555555,0.1,0.2,0.16666666666666666,0.0625,0.14285714285714285,13.79819471308833,93,16.994923346363844,23.81468253968254
468,13-9-7-5-2-1*12-10-9-6-14-8*0-1-3-11*1-4*14-6-9-13*10-9-6*,0.14285714285714285,0.08333333333333333,0.07142857142857142,0.04,0.125,0.14285714285714285,14.578336557059961,106,17.568516100213106,22.23
469,1-2-5-7-9-10-12*6-14-5-3-11*4-1-0*8-14*12-13*7-9*,0.14285714285714285,0.04,0.05,0.07142857142857142,0.05,0.125,14.278529980657641,76,19.170776246507632,13.405714285714284
470,0-1-2-5-7-9-10-12*13-9-6-14-8*11-3-5*4-3*11-3-1-2*8-14-6-9*,0.125,0.03333333333333333,0.2,0.1111111111111111,0.125,0.05555555555555555,13.377820760799484,108,16.473189492478408,22.044444444444444
471,1-2-5-7-9-13*12-10-9-6-14-8*11-3-1-0*3-4*2-1-0*14-8*,0.03333333333333333,0.16666666666666666,0.1111111111111111,0.03333333333333333,0.125,0.125,14.647969052224372,93,19.681388722308295,19.96666666666667
472,12-13-9*10-9-7-5-2-1-0*4-3-5-14-8*10-11*9-6*9-7-5-3-4*,0.05555555555555555,0.125,0.16666666666666666,0.2,0.05,0.07142857142857142,12.892972275951,92,16.144565603898712,21.715873015873015
473,13-12*12-10-9-7-5-2-1-0*8-14-5-3-11*3-4*14-6*3-5-14-6*,0.125,0.03333333333333333,0.0625,0.14285714285714285,0.05,0.0625,13.656350741457125,75,24.729443746912953,8.292857142857144
474,1-2-5*12-13-9-7-5-3-4*8-14-6-9-10*0-1*11-3*10-9-7-5-3-4*,0.2,0.03333333333333333,0.07142857142857142,0.08333333333333333,0.05,0.03333333333333333,14.43907156673114,96,19.961440035653006,10.876190476190477
475,9-6*0-1-2-5-7-9-10-12*11-3-5-14-8*9-13*4-3*1-2-5-7-9-12*,0.05,0.05,0.16666666666666666,0.05,0.125,0.2,13.691811734364926,102,17.44957231893402,24.133333333333333
476,9-7-5-3*12-10-9-6-14-8*11-3-1-2*4-1-0*9-13*10-12*,0.05,0.03333333333333333,0.2,0.0625,0.1111111111111111,0.1,15.638942617666022,83,22.24389971730397,13.727777777777778
477,8-14-6-9*0-1-2-5-7-9-10-12*1-3-11*4-3*9-13*13-9-6*,0.1,0.04,0.03333333333333333,0.125,0.08333333333333333,0.16666666666666666,14.154738878143133,90,21.883435563580466,14.240000000000002
478,6-14-7*0-1-2-5-7-9-10-12*11-3-1*3-4*13-12*8-14*,0.04,0.1,0.07142857142857142,0.125,0.05555555555555555,0.03333333333333333,14.190199871050934,64,19.37330754352031,10.532698412698412
479,8-14-6-9-13-12*0-1-2-5-7-9-10*1-3-11*4-3*6-14-5-2*3-1-0*,0.1,0.04,0.0625,0.1,0.07142857142857142,0.16666666666666666,13.158607350096712,91,20.079893439928064,14.87452380952381
480,7-9-13-12*10-9-6-14-8*0-1-2-5-7*11-3-5*3-4*11-3-5-14*,0.05555555555555555,0.125,0.05,0.03333333333333333,0.125,0.125,14.22695035460993,90,19.98397323467872,15.183333333333334
481,12-13-9-6*0-1-2-5-7-9-10*4-3-5-14-8*11-3*10-9*7-5-2-1*,0.07142857142857142,0.05,0.04,0.2,0.14285714285714285,0.07142857142857142,13.892327530625403,86,20.721653891157437,13.177142857142858
482,3-5-7-9-10*0-1-2-5-14-6*11-10-12-13*14-8*3-4*3-5-7-9-13*,0.2,0.1,0.1,0.08333333333333333,0.1111111111111111,0.1,13.502901353965184,88,16.176477541371156,21.22222222222222
483,6-9-13*12-10-9-7-5-2-1-0*8-14-5-3-4*3-11*4-3-11*0-1-3-11*,0.14285714285714285,0.125,0.2,0.125,0.125,0.16666666666666666,13.250805931656995,112,15.453132629244815,33.135714285714286
484,12-13*0-1-2-5-7-9-10-12*8-14-5-3-11*14-6*3-4*1-2-5-7-9-10-12*,0.125,0.1111111111111111,0.03333333333333333,0.0625,0.14285714285714285,0.1111111111111111,14.281753707285622,91,17.45341715022566,16.448412698412696
485,6-14-5-3*0-1-2-5-7-9-10-12*11-3-4*9-13*14-8*3-4*,0.03333333333333333,0.05,0.07142857142857142,0.0625,0.04,0.14285714285714285,14.02321083172147,76,22.584268214055452,8.682857142857143
486,7-5-2-1*11-3-5-14-8*12-10-9-6-14*0-1-4*13-12*11-3-1-0*,0.07142857142857142,0.05,0.05,0.14285714285714285,0.1111111111111111,0.05,15.927143778207608,88,23.902088398938627,11.944444444444445
487,2-5-7-9-12*8-14-5-3-4*11-10-12-13*3-1-0*6-14*9-6*,0.04,0.05,0.05,0.1,0.1111111111111111,0.125,16.12637008381689,79,22.573927215416578,9.834444444444445
488,2-1-3-11*4-3-5-7-9-13-12*10-9-6-14-8*0-1*12-9-7*3-1*,0.04,0.03333333333333333,0.05555555555555555,0.14285714285714285,0.05555555555555555,0.08333333333333333,15.150870406189554,94,21.617853206441218,10.296825396825398
489,8-14-7*12-10-9-7-5-2-1-0*11-3-1*6-9-13*3-4*4-3-5-7-9*,0.07142857142857142,0.1,0.08333333333333333,0.05,0.1111111111111111,0.0625,12.866537717601547,93,17.59903831282054,14.834126984126984
490,11-3-5-7*6-14-5-2-1-0*6-9-10-12*4-3*12-13*8-14*,0.04,0.05,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.0625,15.97678916827853,65,22.792864818396733,8.96888888888889
491,14-6-9-13-12*10-9-7-5-2-1-0*4-3-5*11-10*14-8*4-1-2*,0.1111111111111111,0.05,0.03333333333333333,0.125,0.03333333333333333,0.0625,13.342359767891683,81,20.743891838735696,11.588888888888889
492,14-6-9-10*0-1-2-5-7-9-13-12*11-3-1*3-4*14-8*3-5*,0.03333333333333333,0.2,0.08333333333333333,0.04,0.16666666666666666,0.05,14.059316569954868,76,17.672856221792394,19.686666666666667
493,12-9-7-5-2*4-3-5-14-8*0-1-3-11*13-9-6*12-10*10-11*,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.04,0.1,16.34300451321728,93,21.276416974386027,18.266666666666666
494,2-5-7-9-13-12*8-14-6-9-10*11-3-1-2*0-1-4*6-9-10-12*12-13-9-6*,0.14285714285714285,0.04,0.125,0.07142857142857142,0.0625,0.05555555555555555,15.199226305609285,108,18.471629173226685,18.09531746031746
495,13-9-7-5*12-10-9-6-14-8*0-1-2-5*5-3-11*1-4*8-14-6-9-12*,0.0625,0.14285714285714285,0.2,0.16666666666666666,0.16666666666666666,0.1,14.738233397807866,105,17.20808727432928,27.23095238095238
496,12-13*12-10-9-7-5-2-1-0*11-3-5-14-6*1-4*14-8*7-14-8*,0.125,0.08333333333333333,0.14285714285714285,0.16666666666666666,0.05555555555555555,0.03333333333333333,13.54287556415216,78,18.49480088099909,14.984126984126982
497,6-14-5-2-1*12-13-9-7-5-3-4*11-10-12*8-14*0-1*4-1-0*,0.125,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.05555555555555555,0.1,15.363636363636363,83,17.133829353791807,21.474603174603175
498,1-2-5-7*11-3-5-14-8*14-6-9-13-12*4-1-0*11-10*10-9-7-5-3-4*,0.05555555555555555,0.2,0.125,0.0625,0.2,0.125,12.59832366215345,98,17.137372060974627,27.02777777777778
499,0-1-2-5-7-9*8-14-6-9-13-12*12-10-11*5-3-4*14-5-3-11*5-2-1-0*,0.1,0.03333333333333333,0.07142857142857142,0.16666666666666666,0.0625,0.05,13.800773694390715,103,19.00129373976745,14.63452380952381
500,12-10-9-7-5-2-1-0*13-9-6-14-8*1-3-11*4-1*0-1-2-5-7-9-13*1-2-5-7*,0.14285714285714285,0.03333333333333333,0.08333333333333333,0.1,0.16666666666666666,0.04,13.888459058671824,115,16.338978189097038,25.355238095238093
501,14-6-9-13-12*10-9-7-5-2-1-0*4-3-5*8-14*10-11*2-1*,0.1,0.05555555555555555,0.1,0.05555555555555555,0.05,0.2,13.50741457124436,75,20.113326605556022,11.200000000000001
502,0-1-4*4-3-5-7-9-13-12*8-14-6-9-10*11-10*1-2*3-5-14*,0.1111111111111111,0.07142857142857142,0.08333333333333333,0.08333333333333333,0.125,0.05555555555555555,15.681495809155384,83,19.271030786589296,13.722222222222221
503,2-5-14-8*4-3-5-7-9-13-12*11-3-1-0*10-9-6*9-10-12*0-1-2-5-7-9-10*,0.0625,0.04,0.03333333333333333,0.05,0.0625,0.2,12.622823984526113,113,16.877380816284887,19.040000000000003
504,12-9-7-5-2*8-14-6-9-13*2-1-3-11*4-1-0*9-10*11-3-5-14*,0.16666666666666666,0.04,0.0625,0.03333333333333333,0.16666666666666666,0.16666666666666666,14.13217279174726,99,19.544298738961007,19.80833333333333
505,11-3-1*0-1-2-5-7-9-10-12*8-14-6-9-13*1-4*3-1-2*11-3-5-14*,0.125,0.05,0.1,0.05,0.1,0.08333333333333333,12.550612508059316,99,20.188890764628994,15.983333333333334
506,12-9-6*13-9-7-5-2-1-0*8-14-5-3-4*11-10-9*8-14-6*5-7-9-10*,0.0625,0.2,0.08333333333333333,0.04,0.07142857142857142,0.1111111111111111,12.465506125080593,107,15.883834622671847,23.653571428571425
507,3-5-7*6-14-5-2-1-0*12-10-9-7*4-3-11*13-9*14-8*,0.125,0.1111111111111111,0.04,0.1,0.1111111111111111,0.0625,15.651192778852353,72,22.263334850381156,12.517777777777777
508,3-5-7-9*0-1-2-5-14-6*9-10-12*4-3-11*14-8*9-13*,0.0625,0.14285714285714285,0.16666666666666666,0.07142857142857142,0.1111111111111111,0.05,14.110251450676982,72,18.703921674714714,14.803968253968254
509,11-10-12*12-13-9-7-5-2-1-0*4-3-5-14-8*6-14*12-13-9-7*11-10-12-13*,0.1,0.03333333333333333,0.05,0.1,0.1111111111111111,0.07142857142857142,15.462927143778208,104,21.341643780881892,13.928571428571429
510,8-14-6-9-13-12*0-1-2-5-7-9-10*4-3-5*11-3*5-3-4*6-14*,0.07142857142857142,0.0625,0.04,0.04,0.05555555555555555,0.04,13.994197292069632,83,20.211018147831602,9.846031746031747
511,4-3-5*12-10-9-7-5-2-1-0*13-9-6-14-8*3-11*12-10-9-7-5-3-4*6-9*,0.125,0.05555555555555555,0.04,0.0625,0.2,0.1,13.165054803352676,111,16.943713835528033,21.516666666666666
512,1-2-5-7-9-12*6-14-5-3-4*13-12-10-11*0-1*8-14*2-5-7-9-12*,0.05,0.07142857142857142,0.05,0.05,0.125,0.16666666666666666,15.887169568020632,94,19.41813910841518,16.523809523809526
513,12-10-9-7-5-2*11-3-5-14-8*3-1-0*13-9-6*3-4*1-2-5-14-6*,0.0625,0.2,0.1,0.16666666666666666,0.2,0.05,13.016763378465505,88,18.301342850382177,22.675
514,3-5-7*6-14-5-2-1-0*12-10-9-6*11-3-4*12-13*8-14*,0.1,0.05,0.04,0.2,0.05,0.0625,16.27659574468085,65,25.046593595529767,11.16
515,3-5-7-9-13-12*0-1-2-5-14-8*11-3-4*6-9-10*12-13-9-6-14-8*6-9-12*,0.05555555555555555,0.1,0.07142857142857142,0.07142857142857142,0.0625,0.03333333333333333,13.12314635718891,118,19.00596111921091,15.689285714285713
516,3-5-7-9*8-14-5-2-1-0*6-9-13-12*9-10-11*1-4*1-2-5-7-9-10*,0.05,0.05555555555555555,0.14285714285714285,0.125,0.1,0.16666666666666666,13.14829142488717,96,16.400871596817066,20.54047619047619
517,10-11*0-1-2-5-7-9-10-12*13-9-6-14-8*5-3-4*4-3-5*10-12*,0.05555555555555555,0.1111111111111111,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.1,13.055448098001289,89,16.63860705944493,17.587301587301585
518,1-3-11*12-10-9-7-5-2-1-0*13-9-6-14-8*3-4*3-5-14*8-14-5-2-1-0*,0.05555555555555555,0.125,0.08333333333333333,0.1,0.05,0.05,12.551901998710509,106,16.966525017949987,17.761111111111113
519,14-6-9-12*10-9-7-5-2-1-0*5-3-4*9-13*10-11*14-8*,0.07142857142857142,0.1,0.05555555555555555,0.07142857142857142,0.05,0.05555555555555555,13.632495164410058,81,18.403543029074942,12.234920634920636
520,5-2-1-0*12-13-9-7-5-3-4*10-9-6-14-8*11-3*0-1-2*7-9*,0.125,0.0625,0.03333333333333333,0.16666666666666666,0.05555555555555555,0.14285714285714285,14.03932946486138,91,19.40105810204569,14.946825396825396
521,10-9-7*12-13-9-6-14-8*7-5-2-1-0*1-3-11*1-4*11-3-5-14*,0.04,0.125,0.14285714285714285,0.05,0.14285714285714285,0.125,13.897485493230175,91,18.59980285492858,19.34
522,4-3-5-7*0-1-2-5-14-8*12-10-9-6-14*13-12*3-11*1-3*,0.08333333333333333,0.2,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.07142857142857142,15.863313990973566,68,18.24261766602192,18.36190476190476
523,8-14-6-9-10-12*13-9-7-5-2-1-0*5-3-4*10-11*7-14-6*3-5-7*,0.0625,0.0625,0.2,0.0625,0.0625,0.1,12.300451321727918,86,19.393902197093684,13.399999999999999
524,2-1-0*2-5-7-9-10-12*13-9-6-14-8*5-3-11*3-4*1-2-5-7-9-13*,0.03333333333333333,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.2,14.254674403610574,99,18.43796590315269,22.3984126984127
525,8-14-7*0-1-2-5-7-9-10-12*11-3-5*6-9-13*3-4*0-1-2-5*,0.07142857142857142,0.04,0.03333333333333333,0.07142857142857142,0.16666666666666666,0.1,13.678916827852998,89,21.443272094335924,11.078095238095239
526,13-9-7*8-14-6-9-10-12*0-1-2-5-7*1-3-11*4-3*3-1*,0.07142857142857142,0.04,0.1,0.1111111111111111,0.04,0.05,16.22114764667956,78,21.537749183237075,10.954603174603175
527,11-3-1*0-1-2-5-7-9-13-12*8-14-6-9-10*4-1*3-5-7-9-13*3-1-0*,0.08333333333333333,0.125,0.1,0.1111111111111111,0.125,0.125,13.299161831076725,107,15.978565441650549,24.4
528,5-14-6*12-10-9-7-5-2-1-0*1-3-11*13-9*8-14*4-1*,0.16666666666666666,0.0625,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.07142857142857142,13.98903932946486,73,20.36989039329465,12.371031746031747
529,4-3-5-7-9-13*0-1-2-5-14-8*13-12-10-11*6-14*12-10-9-7-5*7-14-8*,0.1111111111111111,0.16666666666666666,0.05,0.1,0.05,0.03333333333333333,13.027079303675048,99,17.356503458227593,18.544444444444448
530,11-3-5-14-8*12-10-9-7-5-2-1-0*6-9-13*1-4*5-14-8*6-14-5-3*,0.08333333333333333,0.08333333333333333,0.05,0.04,0.16666666666666666,0.05555555555555555,12.690522243713733,99,18.450210676447874,16.313333333333333
531,12-13-9-7-5*0-1-2-5-14-6*11-10-12*5-3-4*8-14*12-13-9-7*,0.07142857142857142,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.125,0.05,15.388781431334623,87,17.958061212879734,17.76825396825397
532,11-3-1-2*4-3-5-7-9-13-12*10-9-6-14-8*0-1*7-14*7-14*,0.03333333333333333,0.04,0.07142857142857142,0.04,0.16666666666666666,0.07142857142857142,14.555770470664088,77,23.572504244516782,7.975238095238095
533,6-14-5*12-13-9-7-5-2-1-0*11-3-5*12-10*14-8*1-4*,0.08333333333333333,0.1111111111111111,0.125,0.08333333333333333,0.08333333333333333,0.1,15.414571244358479,71,18.260716588376166,15.033333333333335
534,0-1-2-5-14*4-3-5-7-9-13-12*12-10-11*6-14-8*4-3-5-7-9*14-6-9-10-12*,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.03333333333333333,0.08333333333333333,0.125,12.290135396518375,106,16.19273464231979,21.591269841269842
535,12-9-7-5-3-4*0-1-2-5-14-8*11-10-12-13*6-14*13-9-7-5-2-1-0*13-9-6-14*,0.1,0.07142857142857142,0.1111111111111111,0.14285714285714285,0.2,0.05555555555555555,13.76595744680851,119,15.978253903619978,27.666666666666668
536,13-9*12-10-9-7-5-2-1-0*8-14-5-3-4*6-14*10-11*3-5*,0.1,0.2,0.08333333333333333,0.05,0.2,0.05,13.488072211476467,76,15.452122918800017,22.566666666666666
537,3-5-7-9-10-12*6-14-5-2-1-0*11-3-4*13-9*14-8*12-10-9-7-5-2-1-0*,0.0625,0.0625,0.04,0.1111111111111111,0.0625,0.2,13.301096067053514,105,16.450831528035177,22.34777777777778
538,4-3-5-14-6*0-1-2-5-7-9-13-12*11-10-9*8-14*5-14*8-14-5*,0.1111111111111111,0.1,0.0625,0.03333333333333333,0.04,0.2,13.02127659574468,83,17.778087274352174,16.537222222222223
539,11-3-5-14*0-1-2-5-7-9-13-12*6-14-8*11-10*4-3*2-1-0*,0.16666666666666666,0.14285714285714285,0.2,0.1,0.1,0.05555555555555555,18.1076724693746,84,16.874232430689876,23.006349206349206
540,10-9-7-5-2-1*8-14-6-9-13-12*11-3-1-0*4-1*10-9-6-14-8*12-10-9-6*,0.125,0.16666666666666666,0.0625,0.1111111111111111,0.05,0.1111111111111111,14.270793036750483,113,17.196641118507664,23.93611111111111
541,4-3-5-7-9-12*8-14-5-2-1-0*11-10-12-13*6-9*3-5-7-9-10-12*12-10-9-6-14*,0.125,0.125,0.04,0.1111111111111111,0.05555555555555555,0.1,12.32688588007737,119,15.667191299670224,22.38222222222222
542,11-3-5-14-8*0-1-2-5-7-9-13-12*10-9-6*4-1*13-12*11-3*,0.1111111111111111,0.05,0.14285714285714285,0.08333333333333333,0.07142857142857142,0.1111111111111111,13.834300451321727,88,20.250128578521828,15.792063492063495
543,2-1-4*4-3-5-7-9-10-12*8-14-6-9-13*11-3-1-0*12-9-7-5*8-14-7*,0.05555555555555555,0.125,0.0625,0.08333333333333333,0.04,0.05,14.034816247582205,112,17.654813064767932,17.11388888888889
544,10-9-7-5-2*12-13-9-6-14-8*11-3-1-2*4-1-0*8-14-6-9-10*7-14-6*,0.05,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.2,14.415860735009671,100,20.008952892260044,20.542857142857144
545,4-3-5-14*12-10-9-7-5-2-1-0*6-14-8*10-11*13-12*5-7-9-10-12*,0.08333333333333333,0.1,0.07142857142857142,0.0625,0.1,0.03333333333333333,13.785299806576402,86,17.64126246094331,12.845238095238097
546,4-3-5-7-9-10-12*0-1-2-5-14-6*12-13*11-3*8-14*7-9-10*,0.1111111111111111,0.1111111111111111,0.03333333333333333,0.03333333333333333,0.2,0.14285714285714285,13.627337201805286,79,17.26615892972276,17.936507936507937
547,8-14-5-3*0-1-2-5-7-9-10-12*11-3-4*6-9-13*1-2-5-14-8*8-14-6-9*,0.03333333333333333,0.08333333333333333,0.14285714285714285,0.125,0.03333333333333333,0.05,13.035460992907801,110,18.330612820563427,17.016666666666666
548,8-14*6-14-5-2-1-0*12-13-9-7-5-3-4*9-10-11*12-9-6*12-9-7-5*,0.08333333333333333,0.05,0.05,0.1111111111111111,0.0625,0.16666666666666666,12.275306254029658,106,18.029315842673256,18.05833333333333
549,4-3-5-7-9-12*0-1-2-5-14-6*13-12-10-11*14-8*0-1-2-5*5-7-9-13-12*,0.125,0.125,0.0625,0.0625,0.05,0.0625,15.024500322372663,104,17.057646372539992,18.425
550,4-1-2*12-13-9-7-5-3-4*10-9-6-14-8*3-11*1-0*0-1-3*,0.1,0.08333333333333333,0.08333333333333333,0.2,0.05555555555555555,0.07142857142857142,14.949709864603483,87,18.84862235000654,16.393650793650792
551,9-7-5-3-4*12-13-9-6-14-8*0-1-3-11*2-5*12-10*12-10-11*,0.1,0.1,0.16666666666666666,0.05,0.04,0.16666666666666666,15.531270148291425,89,17.53850793452715,21.7
552,14-5*12-10-9-7-5-2-1-0*6-14-8*1-3-11*4-3*12-13*,0.2,0.03333333333333333,0.08333333333333333,0.0625,0.14285714285714285,0.05,14.97485493230174,65,25.11257253384913,8.034523809523808
553,3-5-7-9-13*0-1-2-5-14-8*6-9-10-12*11-3-4*7-9-13*6-14-5*,0.1,0.2,0.03333333333333333,0.14285714285714285,0.125,0.05555555555555555,13.204384268214055,98,17.488398485064504,23.68888888888889
554,5-7-9-12*0-1-2-5-14-6*13-12-10-11*4-3-5*14-8*12-10-9-7-5-2-1*,0.04,0.08333333333333333,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.03333333333333333,13.179239200515797,96,19.891658039478937,11.399999999999999
555,13-9-6*12-10-9-7-5-2-1-0*8-14-5-3-4*11-3*11-3-4*0-1-2-5-7-9*,0.1111111111111111,0.08333333333333333,0.04,0.08333333333333333,0.2,0.1,13.720825274016763,114,16.932552918605378,22.22
556,5-14-6*12-10-9-7-5-2-1-0*11-3-1*3-4*9-13*14-8*,0.05,0.05,0.0625,0.1111111111111111,0.1,0.07142857142857142,14.235976789168278,71,22.372759509993553,9.056746031746032
557,4-1*12-13-9-7-5-2-1-0*6-14-5-3-11*11-10*8-14*11-3-5-14-8*,0.05555555555555555,0.16666666666666666,0.0625,0.07142857142857142,0.1,0.125,17.290135396518377,101,16.701893476214828,23.320238095238096
558,7-5-2-1*4-3-5-14-6*12-13-9-6*9-10-11*1-0*14-8*,0.1,0.0625,0.14285714285714285,0.2,0.1,0.1111111111111111,15.702127659574469,68,19.784203739522887,17.259920634920633
559,0-1-2-5-7-9-12*8-14-6-9-10*5-3-11*12-13*4-1*1-2-5-7-9-10-12*,0.0625,0.16666666666666666,0.05,0.0625,0.1,0.05555555555555555,13.800773694390715,102,17.75937004065396,17.086111111111112
560,4-3-5-7-9*0-1-2-5-14-6*9-10-12*13-12-10-11*8-14*10-12*,0.07142857142857142,0.1,0.0625,0.07142857142857142,0.16666666666666666,0.16666666666666666,13.459703417150225,76,19.407071771006887,14.183333333333332
561,6-14-5-3-4*0-1-2-5-7-9-10-12*3-11*8-14*12-13*5-3-4*,0.14285714285714285,0.08333333333333333,0.05555555555555555,0.16666666666666666,0.07142857142857142,0.07142857142857142,13.88201160541586,74,18.579690522243713,14.42063492063492
562,7-9-13*12-10-9-6-14-8*0-1-2-5-14*5-3-4*10-11*4-3-5-7-9-10*,0.1111111111111111,0.07142857142857142,0.1111111111111111,0.03333333333333333,0.125,0.03333333333333333,12.246937459703418,100,17.805753608915634,15.534920634920635
563,4-3*12-10-9-7-5-3*6-14-5-2-1-0*9-13*14-8*11-10*,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.14285714285714285,0.2,0.1,13.323662153449387,72,17.36131528046422,18.374603174603173
564,8-14-5-2*12-10-9-7-5-3-4*0-1-3-11*6-9-13*12-10-9*9-7*,0.05555555555555555,0.16666666666666666,0.05,0.14285714285714285,0.04,0.2,14.423597678916828,96,17.650786121408274,21.274603174603172
565,2-5-7-9-13*8-14-6-9-10-12*11-3-1-2*4-1-0*13-9-7-5-3-4*1-0*,0.1,0.08333333333333333,0.03333333333333333,0.1,0.05,0.16666666666666666,14.124435847840104,111,18.186502870651807,17.766666666666666
566,3-5-14-6*12-10-9-7-5-2-1-0*11-3-4*9-13*8-14*7-9*,0.03333333333333333,0.1111111111111111,0.16666666666666666,0.04,0.04,0.0625,14.02321083172147,80,18.5667001175712,14.879999999999999
567,5-14-8*0-1-2-5-7-9-13-12*10-9-6*5-3-11*4-1*1-4*,0.05555555555555555,0.04,0.2,0.1,0.1111111111111111,0.14285714285714285,13.847195357833655,82,21.450703771117553,14.50984126984127
568,0-1-2-5-7*6-14-5-3-11*12-13-9-6*4-1-2*14-8*12-10*,0.1111111111111111,0.04,0.14285714285714285,0.125,0.0625,0.04,17.43197936814958,72,21.75915538362347,13.11047619047619
569,9-7-5-3-4*0-1-2-5-14-8*12-13-9-6*9-10-11*2-1-3*6-14-5-3-11*,0.0625,0.08333333333333333,0.16666666666666666,0.2,0.1,0.16666666666666666,11.831721470019342,98,16.550814457215022,25.249999999999996
570,13-9-6-14*0-1-2-5-7-9-10-12*1-3-11*4-1*8-14*12-9-6*,0.04,0.03333333333333333,0.1,0.04,0.125,0.03333333333333333,14.101225016118633,94,23.719745325596385,9.773333333333333
571,4-3-5-7*8-14-5-2-1-0*12-10-9-6-14*3-11*13-12*12-9-7-5*,0.05555555555555555,0.05555555555555555,0.05,0.125,0.04,0.07142857142857142,13.5538362346873,85,21.144024454373326,11.194920634920635
572,3-5-7-9-12*6-14-5-2-1-0*11-10-12-13*14-8*3-4*12-9-7-5-2*,0.04,0.04,0.07142857142857142,0.2,0.03333333333333333,0.1,15.455190199871051,94,20.265380392432064,13.855238095238096
573,12-10-9-7-5-2-1*6-14-5-3-11*0-1-4*14-8*13-12*12-13-9-7*,0.07142857142857142,0.04,0.08333333333333333,0.07142857142857142,0.03333333333333333,0.1,14.02514506769826,86,19.896892410190283,12.30095238095238
574,12-9-7-5-3-4*8-14-5-2-1-0*13-12-10-11*14-6*7-14-8*0-1-2*,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.05555555555555555,0.05,0.03333333333333333,15.411347517730496,91,18.533240364800648,16.246031746031743
575,13-9-7-5-2-1*12-10-9-6-14-8*11-3-1-0*4-1*11-3-5-14-8*13-12-10*,0.16666666666666666,0.1111111111111111,0.08333333333333333,0.04,0.1111111111111111,0.2,12.886524822695035,109,16.604422728890817,26.00222222222222
576,7-14-8*0-1-2-5-7-9-10-12*5-3-11*6-9-13*4-1*6-9-12*,0.1,0.03333333333333333,0.04,0.05555555555555555,0.08333333333333333,0.1,13.575757575757576,95,23.163044139319172,11.386666666666667
577,3-11*4-3-5-7-9-13-12*6-14-5-2-1-0*8-14*10-9*2-5-7-9*,0.2,0.0625,0.1,0.05555555555555555,0.2,0.1111111111111111,13.678916827852998,82,17.799716176320878,16.877777777777776
578,14-5*12-13-9-7-5-2-1-0*5-3-11*8-14-6*10-9*3-4*,0.05,0.1,0.05555555555555555,0.1111111111111111,0.1,0.05555555555555555,14.687943262411348,69,19.07959841576863,12.122222222222222
579,1-0*12-13-9-7-5-2-1*6-14-5-3-11*4-3*10-11*14-8*,0.05,0.14285714285714285,0.1,0.08333333333333333,0.1111111111111111,0.16666666666666666,18.07865892972276,74,18.704245138959585,17.298412698412697
580,0-1-3*12-13-9-7-5-2-1*8-14-6-9-10*11-3-4*1-2-5-14-8*7-9-13-12*,0.0625,0.16666666666666666,0.05555555555555555,0.14285714285714285,0.07142857142857142,0.07142857142857142,13.990328820116055,106,18.18212443584784,21.009920634920633
581,5-3-11*0-1-2-5-7-9-13-12*10-9-6-14-8*4-3*5-2-1-0*0-1-2-5-7*,0.08333333333333333,0.05555555555555555,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.14285714285714285,13.994197292069632,101,18.036328423349698,21.65079365079365
