,R_x,f_0,f_1,f_2,f_3,f_4,f_5,F_1,F_2,F_3,F_4
1384,12-9-7-5-2-1-0*10-9-6-14-8*1-3-11*3-4*9-13*9-7-5-2-1-0*,0.05555555555555555,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.1,0.0625,14.499677627337201,103,17.574407463965944,17.42738095238095
1385,1-2-5-7-9*8-14-6-9-10-12*0-1-3-11*12-13*4-1*9-6-14-8*,0.125,0.125,0.08333333333333333,0.0625,0.05,0.16666666666666666,14.736943907156673,88,17.805463065303492,20.516666666666666
1386,0-1-2-5-7-9-10-12*8-14-5-3-11*6-9-13*3-4*5-7-9-13*8-14-5-2*,0.05555555555555555,0.05,0.05,0.08333333333333333,0.2,0.1111111111111111,13.66602192134107,109,18.570708815922032,18.644444444444442
1387,9-13*12-10-9-7-5-2-1-0*6-14-5-3-4*11-3*14-8*4-1-0*,0.0625,0.16666666666666666,0.1111111111111111,0.07142857142857142,0.07142857142857142,0.2,13.587362991618312,86,16.245312617749757,23.06031746031746
1388,12-10-9-7*0-1-2-5-7*13-9-6-14-8*5-3-11*4-1*3-4*,0.0625,0.2,0.05,0.04,0.2,0.1111111111111111,15.332688588007738,82,19.71427292171973,15.15888888888889
1389,0-1-2-5-14*4-3-5-7-9-13-12*9-10-11*8-14-6*11-3-1*3-1-2*,0.05555555555555555,0.0625,0.05,0.1111111111111111,0.14285714285714285,0.1111111111111111,13.248871695680206,87,20.375390348706237,13.825396825396824
1390,11-3-1-2*12-13-9-7-5-3-4*10-9-6-14-8*1-0*3-5-7-9*5-7-9-10-12*,0.04,0.1,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.2,14.894261766602192,107,16.829735584294617,25.46666666666667
1391,14-5*0-1-2-5-7-9-10-12*11-3-1*8-14-6*4-1*12-13*,0.04,0.1,0.07142857142857142,0.1111111111111111,0.04,0.1111111111111111,14.727917472598323,67,19.067931359420722,11.843809523809524
1392,1-2-5-7-9-10-12*11-3-5-14-6*4-1-0*14-8*13-12*10-9*,0.07142857142857142,0.125,0.05555555555555555,0.2,0.03333333333333333,0.05,14.278529980657641,73,20.131899723138773,13.710317460317459
1393,13-9-6-14*0-1-2-5-7-9-10-12*5-3-4*11-3*14-8*12-9-6-14*,0.0625,0.16666666666666666,0.04,0.07142857142857142,0.05555555555555555,0.1111111111111111,14.025789813023856,95,16.615466150870404,20.30468253968254
1394,12-9-7-5*6-14-5-2-1-0*13-12-10-11*5-3-4*8-14*9-10-11*,0.08333333333333333,0.0625,0.1,0.1,0.03333333333333333,0.1,13.48549323017408,86,19.543367915128066,14.116666666666667
1395,2-1-3*12-10-9-7-5-3-4*13-9-6-14-8*0-1-3-11*7-14-6*4-3-5*,0.125,0.05555555555555555,0.07142857142857142,0.1111111111111111,0.05555555555555555,0.07142857142857142,13.578336557059961,91,19.83306879811886,14.186507936507935
1396,14-6-9-13-12*0-1-2-5-7-9-10*11-3-5*1-4*14-8*7-5-2-1-0*,0.1111111111111111,0.04,0.125,0.1111111111111111,0.1111111111111111,0.08333333333333333,14.055448098001289,90,19.54098580890229,15.573333333333334
1397,6-9-10-12*13-9-7-5-2-1-0*8-14-5-3-4*3-11*4-3-5-14*13-9-7-5-3*,0.0625,0.05,0.125,0.07142857142857142,0.05555555555555555,0.05555555555555555,13.475822050290136,110,19.005009286099316,15.070238095238095
1398,2-1-0*2-5-7-9-13-12*10-9-6-14-8*11-3-5*1-4*8-14-7*,0.0625,0.03333333333333333,0.125,0.05555555555555555,0.04,0.0625,14.26627981947131,85,22.182639531298182,11.568888888888889
1399,4-3-5-7*0-1-2-5-14-8*14-6-9-10-12*3-11*12-13*4-3-5-7-9*,0.05,0.05,0.16666666666666666,0.16666666666666666,0.05,0.04,13.11605415860735,83,19.55849342931628,14.706666666666665
1400,12-13*0-1-2-5-7-9-10-12*11-3-5-14-8*6-14*1-4*10-12*,0.125,0.1111111111111111,0.14285714285714285,0.08333333333333333,0.1111111111111111,0.03333333333333333,14.23017408123791,73,17.44365111838516,16.976190476190474
1401,14-5-2*12-10-9-7-5-3-4*0-1-3-11*6-14-8*13-9*7-9-12*,0.125,0.03333333333333333,0.04,0.1,0.05,0.05,15.074145712443585,91,22.848842682140553,9.646666666666667
1402,12-9-7-5-2-1-0*8-14-6-9-10*1-3-11*3-4*12-13*6-14-5-3*,0.07142857142857142,0.0625,0.14285714285714285,0.08333333333333333,0.125,0.07142857142857142,12.96067053513862,83,19.68172147001934,13.63095238095238
1403,10-9-7-5*8-14-5-2-1-0*6-9-13-12*5-3-11*4-3*2-5-7-9-12*,0.14285714285714285,0.08333333333333333,0.08333333333333333,0.125,0.03333333333333333,0.1111111111111111,14.20180528691167,97,16.71044293926468,19.996825396825393
1404,12-13-9*0-1-2-5-7-9-10*6-14-5-3-4*11-3*14-8*2-5-7-9-13-12*,0.16666666666666666,0.1,0.05,0.05,0.1,0.1111111111111111,13.836879432624114,92,17.66947989340403,17.944444444444443
1405,12-9-7-5-2-1-0*13-9-6-14-8*4-3-5*12-10-11*4-3-5-7-9*12-13-9-7-5-3-4*,0.16666666666666666,0.14285714285714285,0.2,0.14285714285714285,0.2,0.04,14.627337201805286,127,15.164937993630717,35.06857142857143
1406,7-5-2*4-3-5-14-8*12-13-9-6-14*0-1-3-11*10-11*7-9-10-12*,0.125,0.04,0.03333333333333333,0.16666666666666666,0.1111111111111111,0.05,14.159252095422309,92,21.5075206965814,15.058888888888891
1407,5-7*0-1-2-5-14-8*12-13-9-6-14*5-3-11*11-10*4-1*,0.08333333333333333,0.1,0.1,0.07142857142857142,0.05,0.1,20.22501611863314,75,20.23394584139265,13.133333333333333
1408,2-1-0*12-10-9-7-5-2*11-3-5-14-6*4-3*9-13*8-14*,0.08333333333333333,0.16666666666666666,0.03333333333333333,0.2,0.05,0.05,14.632495164410058,72,18.52357288101969,13.799999999999999
1409,10-9*0-1-2-5-7-9-13-12*8-14-5-3-4*11-3*14-6*13-12-10-11*,0.07142857142857142,0.1,0.0625,0.1111111111111111,0.125,0.0625,13.207607994842038,86,18.36453771760155,14.536507936507938
1410,3-11*12-10-9-7-5-3-4*6-14-5-2-1-0*9-13*8-14*11-3-5-14-6*,0.08333333333333333,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.07142857142857142,13.4107027724049,91,19.904059487293942,14.555555555555552
1411,0-1-2-5-7-9-10-12*8-14-6-9-13*11-3-1*4-1*0-1-2*12-13-9-7-5-3*,0.05555555555555555,0.2,0.0625,0.08333333333333333,0.1,0.125,13.009671179883945,111,17.079361693490696,24.291666666666664
1412,2-1*12-10-9-7-5-2*6-14-5-3-4*11-3-1-0*9-13*8-14*,0.125,0.2,0.05,0.125,0.1111111111111111,0.03333333333333333,14.334622823984526,75,17.94912229614357,18.561111111111114
1413,0-1-2-5-14*12-13-9-7-5-3-4*10-9-6*10-11*14-8*14-6-9-12*,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.04,0.0625,12.736299161831077,93,18.01287837685598,16.792777777777776
1414,2-1-3*4-3-5-7-9-13-12*10-9-6-14-8*3-11*0-1*11-3-5*,0.05,0.0625,0.05,0.2,0.03333333333333333,0.14285714285714285,15.170212765957446,87,22.671416756682927,14.733333333333333
1415,3-5-14*12-10-9-7-5-2-1-0*4-3-11*6-14-8*12-13*12-10*,0.08333333333333333,0.1111111111111111,0.03333333333333333,0.03333333333333333,0.125,0.05,14.762088974854933,71,18.98291139039488,11.1
1416,6-14-5-3-11*12-13-9-7-5-2-1-0*11-10*8-14*4-3*7-9-13*,0.08333333333333333,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.2,0.14285714285714285,17.485493230174082,90,17.849448800313162,19.56031746031746
1417,11-3-5-14-8*12-13-9-7-5-2-1-0*6-9-10*4-1*4-3-5-7-9-10*2-1-3*,0.2,0.07142857142857142,0.04,0.1111111111111111,0.1111111111111111,0.05,12.76273372018053,104,17.057327550381515,22.61873015873016
1418,9-13*12-10-9-7-5-2-1-0*8-14-5-3-4*6-9*10-11*7-14-6*,0.1,0.2,0.05,0.04,0.1,0.0625,12.141843971631205,81,16.011328385044003,19.759999999999998
1419,11-3-5-14-8*12-10-9-7-5-2-1-0*13-9-6*4-1*0-1-3*2-1-3-11*,0.1,0.125,0.14285714285714285,0.1111111111111111,0.05,0.1111111111111111,13.205673758865249,105,16.167249917403726,23.30238095238095
1420,12-9*13-9-7-5-2-1-0*6-14-5-3-11*4-3*9-10*8-14*,0.16666666666666666,0.0625,0.14285714285714285,0.05,0.08333333333333333,0.2,14.226305609284333,77,19.75170857511283,17.070238095238096
1421,1-2-5-7-9-10*8-14-6-9-13-12*11-3-1-0*1-4*12-10-9-7-5-3*11-3-4*,0.08333333333333333,0.0625,0.05555555555555555,0.14285714285714285,0.125,0.05555555555555555,13.22308188265635,112,17.62278037329101,18.311507936507937
1422,2-5-7-9-13*8-14-6-9-10-12*11-3-1-2*0-1-4*1-4*12-13-9-7-5-2*,0.0625,0.04,0.16666666666666666,0.1111111111111111,0.03333333333333333,0.08333333333333333,15.202450032237266,106,18.934190797104637,17.129444444444445
1423,6-14-5-3-11*0-1-2-5-7-9-10-12*13-9*4-1*14-8*6-9-10-12*,0.04,0.125,0.04,0.05,0.125,0.1,12.767891682785299,91,17.205946021533045,16.41
1424,5-7-9-12*0-1-2-5-14-6*11-10-12-13*11-3-4*8-14*6-9-10*,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.05,0.05,0.04,16.834945196647325,89,19.946605556707887,15.27111111111111
1425,14-8*6-14-5-2-1-0*12-13-9-7-5-3-4*11-10-12*11-3-5*12-9-6-14-8*,0.05,0.03333333333333333,0.03333333333333333,0.05555555555555555,0.16666666666666666,0.2,13.369439071566731,110,20.745850910318996,21.0
1426,8-14-6-9-10-12*13-9-7-5-2-1-0*5-3-4*10-11*12-13-9-7-5-2*12-10-9-7-5*,0.125,0.05555555555555555,0.125,0.05,0.05555555555555555,0.16666666666666666,12.957446808510639,119,16.345096803905314,22.416666666666664
1427,3-5-7-9*8-14-6-9-13-12*5-2-1-0*11-3-4*11-10*0-1-2-5-7-9-13*,0.1,0.04,0.03333333333333333,0.05555555555555555,0.16666666666666666,0.08333333333333333,17.684719535783366,109,18.045951937392942,15.882222222222223
1428,5-7-9-13*12-10-9-6-14-8*0-1-2-5*11-3-1*1-4*6-9-10-12*,0.04,0.05,0.08333333333333333,0.1,0.2,0.1111111111111111,15.487427466150871,94,20.336768289426548,15.084444444444443
1429,2-5-7-9-10-12*8-14-5-3-11*6-9-13*3-1-0*4-1*3-5-7-9-13-12*,0.1111111111111111,0.03333333333333333,0.14285714285714285,0.125,0.08333333333333333,0.1111111111111111,14.80915538362347,104,17.326992537433544,20.146825396825395
1430,6-14-8*14-5-2-1-0*12-13-9-7-5-3-4*11-10-12*12-9-7-5-3*0-1-2-5-7-9-13*,0.04,0.2,0.1,0.04,0.03333333333333333,0.1111111111111111,15.26627981947131,124,16.97290519467299,22.488888888888887
1431,6-14-7*12-10-9-7-5-2-1-0*4-3-5*3-11*13-12*8-14*,0.1111111111111111,0.04,0.07142857142857142,0.05,0.04,0.05,13.86782720825274,65,24.092714377820762,6.631746031746032
1432,13-9-7-5-2-1-0*8-14-6-9-10-12*5-3-11*4-3*8-14-5-2-1*11-3-5-7*,0.2,0.05555555555555555,0.04,0.07142857142857142,0.08333333333333333,0.05555555555555555,12.996776273372019,108,16.930324297211808,21.53587301587302
1433,0-1-2-5-7-9-13*12-10-9-6-14-8*11-3-5*3-4*0-1-2-5-7*12-9-7-5-3-4*,0.1,0.07142857142857142,0.0625,0.1,0.1111111111111111,0.05555555555555555,13.300451321727918,119,16.616463902578207,19.0515873015873
1434,14-6*8-14-5-2-1-0*4-3-5-7-9-13-12*9-10-11*2-5-7-9*2-1*,0.04,0.04,0.0625,0.14285714285714285,0.08333333333333333,0.16666666666666666,13.530625402965828,84,19.141928600875893,12.699047619047619
1435,13-9-7-5-3-4*12-10-9-6-14-8*0-1-2-5*10-11*4-3-5-7*10-9-7-5-2-1-0*,0.07142857142857142,0.1111111111111111,0.04,0.08333333333333333,0.16666666666666666,0.1111111111111111,12.697614442295293,114,15.225545327725055,21.976507936507936
1436,12-9-7-5-2*13-9-6-14-8*11-3-1-2*4-1-0*10-11*8-14-5*,0.1,0.1,0.04,0.125,0.05555555555555555,0.03333333333333333,18.792392005157964,98,19.157247574707988,16.144444444444446
1437,12-10-9-7-5*0-1-2-5-14-6*5-3-11*13-12*14-8*1-4*,0.0625,0.08333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.14285714285714285,14.191489361702128,68,21.32057658653403,8.814285714285715
1438,11-3-5-14-6*12-13-9-7-5-2-1-0*11-10*4-1*14-8*14-5-2-1-0*,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.07142857142857142,0.03333333333333333,17.435203094777563,92,18.96822664580901,12.82063492063492
1439,2-5-7-9-13-12*11-3-5-14-6*2-1-4*10-12*1-0*8-14*,0.04,0.05555555555555555,0.07142857142857142,0.125,0.14285714285714285,0.05,16.71050934880722,71,23.67067558314466,9.429682539682542
1440,1-2-5-7-9-10-12*6-14-5-3-4*11-3-1-0*8-14*13-12*2-5-7-9-13*,0.125,0.125,0.08333333333333333,0.03333333333333333,0.2,0.1,13.589941972920697,90,17.300614657210403,18.533333333333335
1441,12-9-7-5-2-1-0*8-14-6-9-13*11-10-12*4-3-5*11-3-5-14-6*8-14-5-3-4*,0.125,0.0625,0.07142857142857142,0.08333333333333333,0.05,0.14285714285714285,13.484203739522888,119,16.758683604454358,22.179761904761904
1442,12-10-9-7-5-2*8-14-5-3-11*2-1-0*6-9-13*3-4*2-5-14*,0.04,0.125,0.08333333333333333,0.16666666666666666,0.125,0.16666666666666666,14.597678916827853,83,19.701552803251925,17.756666666666668
1443,14-5-2-1*4-3-5-7-9-10-12*8-14-6*13-9*10-11*1-0*,0.08333333333333333,0.0625,0.125,0.1,0.05,0.125,14.261766602192134,72,20.08825925847202,11.933333333333334
1444,12-9-7-5-2-1*8-14-6-9-13*11-3-1-0*11-10*4-3*11-3-1-0*,0.04,0.04,0.0625,0.1111111111111111,0.04,0.1111111111111111,18.981302385557704,106,21.88526148656976,13.833888888888888
1445,12-9-7-5-2*4-3-5-14-8*0-1-3-11*6-9-10*13-9*12-9-6-14*,0.125,0.16666666666666666,0.03333333333333333,0.14285714285714285,0.03333333333333333,0.04,14.763378465506126,102,19.100957077178002,18.965238095238096
1446,2-5-7*6-14-5-3-4*7-9-13-12*0-1-3-11*11-10*14-8*,0.16666666666666666,0.03333333333333333,0.05555555555555555,0.05,0.16666666666666666,0.1,21.431334622823986,75,22.68531914893617,11.566666666666665
1447,11-3-5-14*0-1-2-5-7-9-13-12*6-14-8*11-10*4-1*10-9-7-5-2-1*,0.0625,0.08333333333333333,0.04,0.05,0.1111111111111111,0.1,13.794326241134751,96,17.771929768789093,14.758333333333335
1448,4-3-5-7*0-1-2-5-14-8*12-10-9-6-14*11-3*13-9*11-3-1-0*,0.05,0.05555555555555555,0.03333333333333333,0.14285714285714285,0.2,0.04,15.558349451966473,92,24.434423817627184,12.67047619047619
1449,12-10*0-1-2-5-7-9-13-12*11-3-5-14-8*9-6*4-1*12-9-7-5-3*,0.0625,0.03333333333333333,0.2,0.14285714285714285,0.1,0.1,15.050934880722115,100,19.283751333758747,20.825
1450,2-1-3-11*12-13-9-7-5-3-4*8-14-6-9-10*0-1*8-14-5-3-4*9-12*,0.125,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1,0.07142857142857142,14.102514506769825,102,19.648233090786285,17.867460317460317
1451,0-1*12-10-9-7-5-2-1*8-14-5-3-4*13-9-6*3-11*8-14-5-2-1*,0.16666666666666666,0.05,0.14285714285714285,0.07142857142857142,0.03333333333333333,0.0625,14.284977433913603,93,19.92906440836511,15.404761904761903
1452,8-14-5-2*12-13-9-7-5-3-4*11-3-1-0*6-9-10*6-9-10*1-2-5-14*,0.125,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.0625,0.1,13.878787878787879,95,18.655000701239263,14.933333333333334
1453,4-3-5-14*12-13-9-7-5-2-1-0*6-9-10*8-14*11-3*0-1-2-5-7-9*,0.125,0.1,0.1111111111111111,0.14285714285714285,0.07142857142857142,0.2,14.159896840747905,97,15.582277635469127,24.930952380952384
1454,9-10-11*0-1-2-5-7-9-13-12*8-14-5-3-4*14-6*10-9-6-14-8*14-6-9-13*,0.2,0.1111111111111111,0.04,0.16666666666666666,0.2,0.1,12.22308188265635,108,15.96555818222869,27.72
1455,11-3-5-7*0-1-2-5-14-6*12-10-9-7*13-12*4-3*8-14*,0.07142857142857142,0.05555555555555555,0.1111111111111111,0.0625,0.16666666666666666,0.08333333333333333,15.46808510638298,66,20.28435283687943,11.202380952380953
1456,11-3-1-2*4-3-5-7-9-10-12*8-14-6-9-13*1-0*12-9-7-5-2-1-0*0-1-2-5-7-9-10*,0.04,0.05555555555555555,0.1111111111111111,0.14285714285714285,0.1,0.08333333333333333,12.826563507414571,137,16.122521356342382,23.419047619047618
1457,4-3-5-7-9-13*8-14-5-2-1-0*11-10-12-13*6-14*14-6-9-13*12-9*,0.16666666666666666,0.1,0.08333333333333333,0.2,0.05,0.1111111111111111,14.284977433913603,96,17.129802914159207,21.022222222222222
1458,9-7-5-2-1*12-10-9-6-14-8*0-1-3-11*13-9*1-4*12-10-9-7-5-2-1*,0.07142857142857142,0.125,0.08333333333333333,0.125,0.07142857142857142,0.05,14.301096067053514,102,17.548072960577723,17.75
1459,3-5-7-9-10*8-14-5-2-1-0*12-13-9-6*4-3-11*1-2-5-14-6*1-2-5-7-9-13*,0.08333333333333333,0.08333333333333333,0.1,0.125,0.14285714285714285,0.03333333333333333,12.72856221792392,107,17.18299695910341,18.457142857142856
1460,7-9*12-13-9-6-14-8*0-1-2-5-14*9-10-11*4-3-5*2-1-4*,0.07142857142857142,0.125,0.125,0.03333333333333333,0.2,0.07142857142857142,15.433268858800774,82,18.377334271144715,17.235714285714284
1461,7-9*8-14-6-9-10-12*7-5-2-1-0*5-3-11*4-3*13-12*,0.125,0.16666666666666666,0.05,0.16666666666666666,0.03333333333333333,0.1111111111111111,16.01225016118633,70,19.204768989875372,17.877777777777773
1462,8-14-5-2-1-0*12-13-9-7-5-3-4*6-9-10*3-11*0-1-2-5-14*12-13-9-7-5-2-1*,0.05,0.14285714285714285,0.1,0.125,0.1,0.03333333333333333,13.534493874919407,115,15.992525249611889,20.166666666666668
1463,3-1*12-13-9-7-5-2-1-0*10-9-6-14-8*4-3-11*13-9-6-14*12-13-9-7-5-2-1*,0.04,0.125,0.125,0.0625,0.1,0.05,14.655061250805932,114,16.70515256646785,21.64
1464,14-6-9*0-1-2-5-7-9-10-12*11-3-5*14-8*12-13*1-4*,0.16666666666666666,0.14285714285714285,0.04,0.16666666666666666,0.2,0.14285714285714285,14.016763378465505,72,16.621852836879434,18.729523809523812
1465,1-3*0-1-2-5-7-9-13-12*8-14-6-9-10*4-3-11*4-3-5-14-8*3-5-7-9*,0.07142857142857142,0.2,0.05555555555555555,0.1111111111111111,0.125,0.07142857142857142,12.38942617666022,105,15.865791711703478,25.934126984126983
1466,2-1-0*2-5-7-9-13-12*11-3-5-14-6*10-11*14-8*4-3*,0.04,0.05,0.16666666666666666,0.08333333333333333,0.2,0.16666666666666666,18.39458413926499,74,21.9303873431533,15.633333333333335
1467,1-2-5-7-9-13*8-14-6-9-10-12*11-3-1-0*4-1*9-7-5-2-1*8-14-5-3*,0.2,0.04,0.04,0.03333333333333333,0.1111111111111111,0.14285714285714285,13.27659574468085,107,18.893924145318508,21.059047619047618
1468,12-13-9-7-5-2*8-14-6-9-10*2-1-3-11*0-1-4*0-1-2-5-7-9-10*12-13*,0.05,0.2,0.125,0.07142857142857142,0.05,0.125,13.88910380399742,104,18.054142389386442,20.150000000000002
1469,13-9-6-14-8*12-10-9-7-5-2-1-0*1-3-11*4-1*6-14-5-3-11*14-5-2-1-0*,0.08333333333333333,0.08333333333333333,0.0625,0.1111111111111111,0.0625,0.125,12.196002578981302,112,17.14090661111938,19.0
1470,12-13-9-7-5*0-1-2-5-14-6*11-3-5*12-10*4-3*8-14*,0.16666666666666666,0.07142857142857142,0.08333333333333333,0.04,0.04,0.1,15.753062540296582,69,18.989613360787004,13.89142857142857
1471,7-5-2-1-0*11-3-5-14-8*14-6-9-13-12*4-1*12-10*2-1*,0.03333333333333333,0.07142857142857142,0.0625,0.2,0.2,0.07142857142857142,17.59638942617666,72,24.435219213410704,11.632142857142858
1472,6-9-13-12*10-9-7-5-2-1-0*8-14-5-3-11*4-3*3-5-7-9-13*12-10*,0.03333333333333333,0.03333333333333333,0.0625,0.05555555555555555,0.14285714285714285,0.08333333333333333,13.300451321727918,101,20.346450858484243,13.688492063492065
1473,13-9-6-14*12-10-9-7-5-2-1-0*4-3-5*8-14*10-11*12-13-9-7-5-2-1-0*,0.05,0.08333333333333333,0.05555555555555555,0.0625,0.14285714285714285,0.05,13.102514506769825,109,17.30925832307602,15.246031746031747
1474,11-3-1*12-13-9-7-5-2-1-0*10-9-6-14-8*4-3*0-1-2*3-5*,0.1,0.125,0.16666666666666666,0.1111111111111111,0.04,0.16666666666666666,13.859445519019987,86,16.321045562003007,21.205555555555556
1475,9-10-12*13-9-7-5-2-1-0*6-14-5-3-4*10-11*8-14*9-6*,0.07142857142857142,0.125,0.08333333333333333,0.16666666666666666,0.05,0.14285714285714285,12.432624113475176,79,17.017051169333566,17.478571428571428
1476,8-14*6-14-5-2-1-0*4-3-5-7-9-13-12*9-10-11*10-9-7-5-2*1-4*,0.2,0.04,0.07142857142857142,0.08333333333333333,0.07142857142857142,0.125,12.820760799484203,93,18.69632464022529,15.211428571428572
1477,7-5-2-1-0*11-3-5-14-8*14-6-9-10-12*4-1*13-12*12-13-9-7-5-2-1-0*,0.04,0.05555555555555555,0.1,0.16666666666666666,0.125,0.0625,12.889748549323018,100,18.58290750898525,14.402777777777779
1478,4-3-5-7-9-12*0-1-2-5-14-8*13-12-10-11*9-6*3-1-0*4-3-5-14-6*,0.05555555555555555,0.04,0.05555555555555555,0.1,0.125,0.0625,14.085106382978724,100,20.02829277226303,12.695
1479,5-14-8*12-10-9-7-5-2-1-0*11-3-1*13-9-6*4-1*13-9-7-5-2-1*,0.2,0.1111111111111111,0.16666666666666666,0.05,0.07142857142857142,0.2,13.825274016763379,101,16.045779539609327,27.623809523809527
1480,2-1-4*4-3-5-7-9-10-12*13-9-6-14-8*0-1-3-11*14-8*10-9-7*,0.07142857142857142,0.1111111111111111,0.05,0.1111111111111111,0.03333333333333333,0.1,14.716956802063185,103,17.749553756156637,17.665079365079364
1481,9-7-5*12-10-9-6-14-8*0-1-2-5*1-3-11*4-1*13-12*,0.08333333333333333,0.125,0.125,0.2,0.04,0.16666666666666666,15.6428110896196,71,18.468751343219427,18.013333333333335
1482,7-14-8*0-1-2-5-7-9-13-12*10-9-6*5-3-4*10-11*6-9-13-12*,0.05555555555555555,0.2,0.07142857142857142,0.1,0.03333333333333333,0.2,13.328820116054159,90,16.28610404153517,25.092063492063495
1483,8-14-5-3-11*0-1-2-5-7-9-13-12*10-9-6*1-4*9-7-5-2*4-3-5-7-9-12*,0.08333333333333333,0.04,0.2,0.0625,0.16666666666666666,0.04,13.153449387491941,117,17.843286898349398,18.93
1484,8-14-5-2-1-0*12-10-9-7-5-3-4*6-9-13*10-11*6-9-12*8-14-5-2*,0.03333333333333333,0.0625,0.1111111111111111,0.0625,0.05555555555555555,0.07142857142857142,13.198581560283689,108,20.290698948374448,13.572222222222223
1485,3-5-14-6*12-10-9-7-5-2-1-0*4-3-11*13-9*8-14*13-12*,0.0625,0.14285714285714285,0.04,0.1,0.1111111111111111,0.05555555555555555,13.889748549323018,74,17.651160741817545,15.273571428571426
1486,7-9-13-12*8-14-6-9-10*7-5-2-1-0*11-3-1*4-1*11-3-1-0*,0.07142857142857142,0.05555555555555555,0.07142857142857142,0.08333333333333333,0.1111111111111111,0.0625,15.881366860090264,95,20.886227841873787,13.283730158730158
1487,3-1*0-1-2-5-7-9-10-12*8-14-6-9-13*4-3-11*12-9-7-5-3*8-14-6-9-12*,0.1111111111111111,0.04,0.07142857142857142,0.05555555555555555,0.125,0.1,13.142488716956802,126,18.859224216741115,19.833650793650794
1488,10-11*0-1-2-5-7-9-10-12*8-14-6-9-13*5-3-4*10-9-7-5-2-1-0*3-5-14*,0.04,0.07142857142857142,0.1,0.05,0.125,0.04,12.279174725983237,111,16.12888903919595,18.874285714285715
1489,12-13-9-6-14*10-9-7-5-2-1-0*1-3-11*1-4*14-8*5-7-9-12*,0.2,0.0625,0.03333333333333333,0.04,0.04,0.07142857142857142,14.253384912959381,94,19.17590295708793,15.943809523809527
1490,6-14-5-2-1*12-10-9-7-5-3-4*13-9*8-14*0-1-3-11*9-7-5-3-4*,0.1111111111111111,0.0625,0.03333333333333333,0.16666666666666666,0.08333333333333333,0.03333333333333333,13.462927143778208,93,18.910934132058802,13.622222222222222
1491,2-5-7-9-13-12*8-14-5-3-11*3-1-0*6-9-10*1-4*2-1-0*,0.05,0.0625,0.08333333333333333,0.0625,0.05555555555555555,0.07142857142857142,14.31592520954223,87,21.713401413401414,10.853571428571428
1492,10-12*12-13-9-7-5-2-1-0*6-14-5-3-11*14-8*4-3*12-13-9-7-5-3*,0.14285714285714285,0.05555555555555555,0.1,0.0625,0.05,0.1,15.082527401676337,93,18.857031528446885,15.095238095238097
1493,8-14-6-9-13-12*10-9-7-5-2-1-0*5-3-4*10-11*12-13-9-7-5-2-1*12-9*,0.0625,0.08333333333333333,0.125,0.07142857142857142,0.14285714285714285,0.1111111111111111,13.249516441005802,108,16.376455623261453,20.83531746031746
1494,12-10-9-7-5-3*0-1-2-5-14-6*4-3-11*13-12*14-8*2-1*,0.0625,0.1111111111111111,0.125,0.125,0.0625,0.1111111111111111,13.885235332043843,68,19.819277885235334,12.444444444444445
1495,11-3-1-2*12-10-9-7-5-3-4*13-9-6-14-8*1-0*3-1*2-5-7-9-12*,0.2,0.1,0.125,0.05,0.08333333333333333,0.07142857142857142,14.045132172791748,102,17.76932275624967,22.435714285714287
1496,4-3-5-7-9-10-12*6-14-5-2-1-0*10-11*13-9*14-8*14-5-3-11*,0.0625,0.05,0.04,0.0625,0.125,0.125,12.75564152159897,89,20.352716015436414,13.35
1497,13-9-7-5-2-1*12-10-9-6-14-8*0-1-3-11*3-4*12-13-9-7-5-2-1-0*5-7-9-10-12*,0.2,0.03333333333333333,0.2,0.125,0.125,0.03333333333333333,13.98903932946486,128,16.594404699290635,29.983333333333334
1498,4-3-5-7-9-13-12*0-1-2-5-14-6*12-10-11*8-14*11-3-1-0*5-7*,0.08333333333333333,0.1,0.14285714285714285,0.14285714285714285,0.05,0.16666666666666666,14.047711154094133,92,18.089385147412226,17.604761904761904
1499,14-6-9-13*0-1-2-5-7-9-10-12*1-3-11*8-14*3-4*8-14-5-3-4*,0.04,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.16666666666666666,12.65892972275951,94,15.924438887582333,25.201269841269838
1500,14-6-9-13*0-1-2-5-7-9-10-12*11-3-1*4-1*14-8*5-3-11*,0.14285714285714285,0.05555555555555555,0.16666666666666666,0.04,0.2,0.08333333333333333,13.546099290780141,91,19.971018306607597,18.87047619047619
1501,5-14-6*0-1-2-5-7-9-13-12*12-10-11*4-3-5*8-14*12-10-9*,0.1111111111111111,0.16666666666666666,0.04,0.1,0.2,0.05555555555555555,13.170857511283042,79,17.0993496318954,19.22222222222222
