,R_x,f_0,f_1,f_2,f_3,f_4,f_5,F_1,F_2,F_3,F_4
385,5-3-4*12-13-9-7-5-2-1-0*8-14-6-9-10*11-10*12-10-9-7-5-3*2-5-7-9-13-12*,0.0625,0.125,0.16666666666666666,0.0625,0.2,0.125,12.657640232108317,120,14.499715312553604,33.18333333333334
386,6-14*0-1-2-5-14-8*4-3-5-7-9-10-12*11-10-12-13*14-6-9-13-12*10-12*,0.1111111111111111,0.1,0.2,0.04,0.04,0.08333333333333333,12.088974854932301,95,16.305261756008175,20.157777777777778
387,1-3-11*0-1-2-5-7-9-10-12*13-9-6-14-8*3-4*6-14-8*0-1-2-5-7-9-10*,0.16666666666666666,0.1,0.14285714285714285,0.05,0.125,0.08333333333333333,14.154738878143133,113,15.956807694650452,25.64285714285714
388,2-5-14-6*4-3-5-7-9-10-12*0-1-3-11*8-14*12-13*2-5-14*,0.05555555555555555,0.1,0.08333333333333333,0.1111111111111111,0.03333333333333333,0.04,14.568665377176016,73,18.929055045984107,12.379999999999999
389,12-9-7-5-2-1-0*8-14-6-9-10*11-3-5*13-12*4-3*2-5-14*,0.125,0.04,0.03333333333333333,0.07142857142857142,0.2,0.125,13.458413926499032,81,18.99542426196198,14.32904761904762
390,0-1-2-5-7-9-10*12-13-9-6-14-8*11-3-5*4-3*2-5-14-6*11-3-4*,0.08333333333333333,0.1,0.125,0.0625,0.04,0.1,12.800773694390715,95,17.91973814739772,17.506666666666668
391,14-5-2*4-3-5-7-9-13-12*11-3-1-0*6-9-10*14-8*5-7-9-10*,0.14285714285714285,0.1111111111111111,0.04,0.05555555555555555,0.05,0.1,14.76595744680851,90,18.893462589360627,14.749841269841271
392,10-12-13*0-1-2-5-7-9-13*4-3-5-14-8*11-10*6-9*2-1-3-11*,0.03333333333333333,0.08333333333333333,0.2,0.14285714285714285,0.1111111111111111,0.04,14.661508704061896,89,18.102171972850165,18.846031746031745
393,10-9-6-14-8*12-13-9-7-5-2-1-0*5-3-4*11-3*12-13-9-7-5-3*0-1-2-5-14-8*,0.0625,0.2,0.125,0.08333333333333333,0.2,0.14285714285714285,12.504190844616376,121,15.062979072935134,36.07380952380953
394,8-14-5-2-1*12-13-9-7-5-3-4*11-10-9*0-1*9-6*7-5-2-1*,0.05,0.1,0.1111111111111111,0.08333333333333333,0.125,0.16666666666666666,13.760154738878143,81,17.171786725468134,15.950000000000003
395,7-5-3-4*0-1-2-5-14-6*6-9-13-12*11-10-12*14-8*11-3-5-14*,0.0625,0.14285714285714285,0.125,0.07142857142857142,0.2,0.14285714285714285,16.070921985815602,85,18.448927760491127,20.84285714285714
396,8-14-6-9-13-12*0-1-2-5-7-9-10*5-3-4*11-3*7-14*12-13-9-7-5-3*,0.1,0.04,0.0625,0.125,0.07142857142857142,0.2,12.854287556415215,99,18.379051424677417,21.025714285714287
397,14-6*0-1-2-5-14-8*12-10-9-7-5-3-4*13-9*3-11*7-9-12*,0.05555555555555555,0.14285714285714285,0.1111111111111111,0.07142857142857142,0.16666666666666666,0.1111111111111111,13.952288845905867,90,16.715232108317213,21.777777777777775
398,12-10-9-7-5-2-1-0*8-14-5-3-4*6-9-13*11-10*4-3-5-7-9-13*10-9-7-5-2-1-0*,0.16666666666666666,0.1111111111111111,0.08333333333333333,0.03333333333333333,0.0625,0.03333333333333333,12.627981947130884,131,15.161300498194043,23.505555555555556
399,9-10*12-13-9-7-5-2-1-0*4-3-5-14-8*14-6*11-10*5-3-11*,0.0625,0.05,0.1111111111111111,0.2,0.0625,0.04,13.548033526756932,83,21.132446881266535,11.317222222222224
400,13-9*0-1-2-5-7-9-10-12*6-14-5-3-4*10-11*14-8*1-2-5-7-9-13*,0.1111111111111111,0.0625,0.125,0.08333333333333333,0.2,0.08333333333333333,13.023855577047067,95,17.638266518205732,17.852777777777778
401,0-1*12-10-9-7-5-2-1*8-14-5-3-11*13-9-6*4-1*6-9-10-12*,0.16666666666666666,0.05,0.16666666666666666,0.08333333333333333,0.07142857142857142,0.14285714285714285,14.117343649258542,96,18.420342368598924,21.71428571428571
402,12-9-7-5-3-4*0-1-2-5-14-8*11-10-12-13*6-9*1-2-5-7-9-10*5-14*,0.2,0.04,0.03333333333333333,0.07142857142857142,0.07142857142857142,0.05,12.947775628626692,99,18.317583723774824,18.410476190476192
403,6-14-5-2*4-3-5-7-9-13-12*11-3-1-0*14-8*10-11*4-3-5-7-9*,0.16666666666666666,0.05555555555555555,0.07142857142857142,0.03333333333333333,0.1,0.04,18.259187620889747,93,19.59391152356004,12.75111111111111
404,10-9-7-5-2*12-13-9-6-14-8*11-3-1-2*0-1-4*7-14*12-13-9-6*,0.1,0.08333333333333333,0.16666666666666666,0.2,0.03333333333333333,0.08333333333333333,14.767246937459703,93,17.80580270793037,21.666666666666664
405,3-5-7-9*12-13-9-6-14-8*11-3-1-0*4-1-2*11-10*14-5-2-1*,0.05555555555555555,0.04,0.07142857142857142,0.14285714285714285,0.04,0.125,17.06254029658285,88,21.081400509604645,11.801269841269843
406,14-5-2-1*12-10-9-7-5-3-4*6-9-13*1-0*10-11*14-8*,0.1,0.05,0.1111111111111111,0.04,0.03333333333333333,0.1111111111111111,13.998065764023211,77,21.78904970467699,10.817777777777778
407,10-9-7*12-13-9-6-14-8*7-5-2-1-0*11-3-1*3-4*1-3-11*,0.05,0.16666666666666666,0.0625,0.05555555555555555,0.07142857142857142,0.03333333333333333,16.14119922630561,85,20.955040172593364,15.057539682539684
408,11-3-4*12-13-9-7-5-3*8-14-5-2-1-0*10-9-6*7-9-12*7-9-10*,0.1,0.2,0.08333333333333333,0.125,0.03333333333333333,0.04,14.159896840747905,105,16.413210476808278,21.64
409,8-14-5-2*12-10-9-7-5-3-4*0-1-3-11*6-9-13*5-2*12-10-9*,0.0625,0.07142857142857142,0.0625,0.16666666666666666,0.04,0.14285714285714285,14.423597678916828,91,18.853298344589653,16.472142857142856
410,14-5-3-11*12-10-9-7-5-2-1-0*8-14-6*4-1*13-12*2-5-14*,0.04,0.07142857142857142,0.16666666666666666,0.03333333333333333,0.1,0.08333333333333333,14.343004513217279,74,20.310394474224257,11.207619047619048
411,3-5-7-9-10*12-13-9-6-14-8*5-2-1-0*4-3-11*4-3-5-7-9-13-12*12-13-9-7-5-3-4*,0.04,0.1,0.1,0.03333333333333333,0.03333333333333333,0.08333333333333333,13.8749194068343,129,17.740423318445046,16.986666666666665
412,4-3-11*3-5-7-9-10-12*6-14-5-2-1-0*13-9*8-14*2-5*,0.05555555555555555,0.125,0.03333333333333333,0.07142857142857142,0.2,0.08333333333333333,13.768536428110897,75,19.821304227687207,13.598412698412698
413,5-7-9-10-12*0-1-2-5-14-8*5-3-4*6-9-13*11-3*4-1-0*,0.04,0.07142857142857142,0.04,0.05,0.1,0.16666666666666666,14.165054803352676,91,21.95484391812463,13.835238095238095
414,8-14-6-9-13*0-1-2-5-7-9-10-12*11-3-1*4-1*12-10-9-7-5-3-4*2-5-14-6*,0.1,0.2,0.08333333333333333,0.08333333333333333,0.125,0.07142857142857142,11.686653771760154,113,14.544522650121754,29.509523809523813
415,5-14-8*0-1-2-5-7-9-10-12*13-9-6*5-3-11*4-3*12-9-7-5-3-4*,0.125,0.04,0.03333333333333333,0.2,0.125,0.1,13.098646034816248,105,19.333924741955613,18.590000000000003
416,5-2-1*12-13-9-7-5-3-4*10-9-6-14-8*10-11*1-0*14-5-2*,0.14285714285714285,0.08333333333333333,0.04,0.1,0.05555555555555555,0.1111111111111111,13.327530625402966,79,19.886836926730542,12.077460317460318
417,12-9-7*8-14-6-9-10*7-5-2-1-0*5-3-11*4-1*9-13*,0.08333333333333333,0.04,0.2,0.16666666666666666,0.08333333333333333,0.1,15.863313990973566,83,19.14850615517927,18.026666666666667
418,8-14-6-9*12-10-9-7-5-2-1-0*5-3-4*3-11*12-13*6-9-10*,0.16666666666666666,0.2,0.0625,0.125,0.2,0.2,13.932946486137975,82,15.57052341597796,27.96666666666667
419,0-1-2-5-7-9-12*8-14-5-3-4*13-12-10-11*6-9*2-5-7-9-13*0-1-4*,0.05,0.1,0.04,0.05555555555555555,0.08333333333333333,0.04,14.779497098646035,111,18.873250594026565,13.85777777777778
420,2-5-7-9-12*6-14-5-3-4*11-3-1-0*10-12-13*8-14*11-10*,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.125,0.08333333333333333,0.05,16.23597678916828,82,21.36997098646035,13.305555555555555
421,12-9-7-5-3-4*0-1-2-5-14-8*11-10-12-13*6-14*8-14-5-3-4*8-14-6-9-10-12*,0.1111111111111111,0.07142857142857142,0.125,0.14285714285714285,0.04,0.07142857142857142,12.295293359123146,117,17.359414290012268,19.84936507936508
422,2-5*12-10-9-7-5-3-4*13-9-6-14-8*0-1-3-11*2-5-7*5-14-6*,0.16666666666666666,0.05555555555555555,0.14285714285714285,0.08333333333333333,0.1,0.2,13.38039974210187,87,18.761335321159997,17.753968253968253
423,12-9-7-5-2-1*11-3-5-14-8*10-12-13*0-1-4*14-6*14-7*,0.0625,0.03333333333333333,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.14285714285714285,16.31076724693746,75,22.816110867405964,9.696428571428571
424,9-13*0-1-2-5-7-9-10-12*4-3-5-14-8*11-10*14-6*2-1-3-11*,0.16666666666666666,0.03333333333333333,0.04,0.1111111111111111,0.0625,0.16666666666666666,12.918762088974855,87,23.433787508152637,13.858888888888888
425,9-12*0-1-2-5-7-9-13*8-14-5-3-11*10-9-6*4-1*11-3-5-14*,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.0625,0.03333333333333333,0.08333333333333333,14.06254029658285,101,17.55505572441743,20.03492063492063
426,3-5-14*0-1-2-5-7-9-10-12*6-9-13*11-3-4*8-14*9-6-14*,0.1,0.05,0.0625,0.125,0.16666666666666666,0.2,13.370728562217923,86,19.852663616918935,16.341666666666665
427,11-3-1-0*4-3-5-7-9-10-12*13-9-6-14-8*5-2*11-3-5*12-10-9-7-5-3*,0.1111111111111111,0.2,0.14285714285714285,0.07142857142857142,0.05555555555555555,0.04,14.490006447453256,115,15.682205304423546,26.913650793650795
428,2-5-7-9-13*8-14-6-9-10-12*11-3-1-2*4-1-0*13-12*14-6-9-12*,0.1,0.08333333333333333,0.14285714285714285,0.04,0.05,0.08333333333333333,15.30883301096067,98,20.023255627619747,17.472380952380952
429,4-3-5*12-13-9-7-5-2-1-0*8-14-6-9-10*11-10*0-1-3-11*14-5-3-11*,0.1,0.16666666666666666,0.1,0.05555555555555555,0.07142857142857142,0.0625,11.901998710509348,111,15.583669497330874,23.23611111111111
430,2-5-7*4-3-5-14-8*14-6-9-10-12*0-1-3-11*12-13*2-5-7*,0.125,0.03333333333333333,0.04,0.05555555555555555,0.14285714285714285,0.2,16.811734364925854,71,25.362970165246267,8.94142857142857
431,3-5-7-9*8-14-6-9-10-12*0-1-2-5*11-3-4*13-12*12-13*,0.03333333333333333,0.05,0.05555555555555555,0.03333333333333333,0.125,0.0625,14.490651192778852,72,23.787466150870404,6.761111111111112
432,1-2-5-7-9-10-12*11-3-5-14-6*0-1-4*13-9*14-8*11-3-1-2*,0.07142857142857142,0.1,0.04,0.14285714285714285,0.16666666666666666,0.07142857142857142,13.746615087040619,89,20.704109424854106,15.586666666666664
433,11-3-5-14-6*12-13-9-7-5-2-1-0*14-8*4-3*9-10*11-3-1-2*,0.08333333333333333,0.04,0.04,0.04,0.14285714285714285,0.2,13.578981302385557,84,22.83330211255743,14.195238095238095
434,2-1-4*4-3-5-7-9-10-12*13-9-6-14-8*11-3*1-0*12-10-9-7*,0.14285714285714285,0.08333333333333333,0.03333333333333333,0.16666666666666666,0.04,0.2,16.615087040618956,97,20.083987560207838,19.792380952380952
435,0-1-2-5-7-9-13-12*11-3-5-14-8*10-9-6*4-3*4-3*0-1-2*,0.16666666666666666,0.05555555555555555,0.14285714285714285,0.2,0.05,0.08333333333333333,13.918117343649259,88,16.427317363487578,20.873015873015873
436,2-5-14-6*12-10-9-7-5-3-4*0-1-3-11*13-12*14-8*3-5-7-9-12*,0.04,0.04,0.16666666666666666,0.04,0.05555555555555555,0.04,14.568665377176016,91,20.15857511283043,12.84888888888889
437,8-14-6-9-13-12*10-9-7-5-2-1-0*5-3-4*10-11*6-14-5*13-9-7-5-3-4*,0.03333333333333333,0.14285714285714285,0.05555555555555555,0.1,0.0625,0.16666666666666666,11.959381044487428,104,16.021163479478002,21.980555555555554
438,13-9-6-14-8*0-1-2-5-7-9-10-12*5-3-11*3-4*12-9-7-5-3-4*3-5-7-9-13*,0.14285714285714285,0.125,0.04,0.07142857142857142,0.1111111111111111,0.03333333333333333,13.152159896840748,126,15.64276526587197,24.773174603174603
439,10-9-6*0-1-2-5-7-9-13-12*8-14-5-3-4*3-11*12-13-9-7-5-2-1-0*2-5*,0.2,0.05,0.14285714285714285,0.04,0.05555555555555555,0.03333333333333333,13.960025789813024,110,16.81874758991729,18.195238095238096
440,14-5-2-1*4-3-5-7-9-10-12*13-9-6*11-3-1-0*8-14*5-7-9-12*,0.1,0.03333333333333333,0.07142857142857142,0.03333333333333333,0.05555555555555555,0.2,13.81947130883301,100,20.665471585152435,15.898412698412699
441,10-9-6*12-13-9-7-5-2-1-0*8-14-5-3-11*4-1*12-13-9-7-5-3*8-14-6-9-13-12*,0.1111111111111111,0.08333333333333333,0.0625,0.125,0.1111111111111111,0.05555555555555555,12.803997421018698,127,16.625787542593546,21.125
442,5-7-9-10-12*0-1-2-5-14-6*5-3-11*3-4*14-8*9-13*,0.04,0.0625,0.0625,0.125,0.08333333333333333,0.05,14.061895551257253,72,23.24026076366502,8.733333333333333
443,6-9-13-12*0-1-2-5-7-9-10*4-3-5-14-8*11-3*9-7-5-2*4-1*,0.05,0.05555555555555555,0.2,0.05555555555555555,0.14285714285714285,0.05,13.76595744680851,93,18.442462226781444,17.83650793650794
444,12-10-9-7*0-1-2-5-7*11-3-5-14-6*4-3*13-12*8-14*,0.125,0.1,0.1111111111111111,0.125,0.04,0.16666666666666666,15.722759509993553,66,18.58201160541586,15.548888888888888
445,4-3-5-7-9-10*0-1-2-5-14-6*13-12-10-11*8-14*14-5-3*9-7-5-2*,0.2,0.1,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.2,13.40167633784655,86,16.445631606197374,24.88888888888889
446,8-14-5-2*12-10-9-7-5-3-4*11-3-1-0*6-9-13*12-10*4-3-5-7-9-13-12*,0.08333333333333333,0.07142857142857142,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.1,14.270793036750483,111,19.010244888317487,20.0
447,6-14-8*0-1-2-5-14*4-3-5-7-9-10-12*3-11*13-9*0-1-2-5-7-9-10-12*,0.07142857142857142,0.125,0.04,0.2,0.0625,0.2,13.665377176015474,105,16.275852634363275,25.86857142857143
448,9-10-12*0-1-2-5-7-9-13*4-3-5-14-6*11-10*14-8*9-7-5-2-1*,0.0625,0.14285714285714285,0.04,0.08333333333333333,0.03333333333333333,0.05555555555555555,13.352675693101226,87,18.13950171626629,15.013809523809522
449,8-14-7*0-1-2-5-7-9-10-12*1-3-11*13-9-6*4-1*6-14*,0.05555555555555555,0.14285714285714285,0.05,0.1,0.14285714285714285,0.14285714285714285,13.346228239845262,79,16.81314521940304,17.125396825396827
450,4-3-5-7-9-13-12*8-14-5-2-1-0*11-10-9*6-9*12-9-7-5-3-4*12-10-9-6-14-8*,0.05,0.2,0.2,0.05555555555555555,0.04,0.05,11.93036750483559,129,15.759684602376687,24.11777777777778
451,4-3-5-7*0-1-2-5-14-6*12-13-9-7*12-10-11*14-8*8-14-5-2-1*,0.1111111111111111,0.14285714285714285,0.125,0.03333333333333333,0.0625,0.1,16.562217923920052,85,18.61072757030204,17.065079365079363
452,13-9-6*12-10-9-7-5-2-1-0*8-14-5-3-4*3-11*11-3-5-14*12-9-6*,0.1111111111111111,0.16666666666666666,0.14285714285714285,0.04,0.14285714285714285,0.04,13.41779497098646,111,15.022301901780013,26.779047619047617
453,8-14-5*0-1-2-5-7-9-13-12*6-9-10*5-3-11*4-1*2-5-14*,0.04,0.0625,0.05,0.08333333333333333,0.125,0.125,13.847195357833655,82,20.477828132180164,11.538333333333334
454,5-14*0-1-2-5-7-9-13-12*5-3-4*9-10-11*8-14-6*10-9-6-14-8*,0.08333333333333333,0.07142857142857142,0.05,0.14285714285714285,0.16666666666666666,0.05,12.397807865892972,91,18.575473167108548,15.833333333333332
455,8-14-5*12-13-9-7-5-2-1-0*11-10-9*4-3-5*6-9*10-9*,0.2,0.1111111111111111,0.125,0.125,0.05555555555555555,0.14285714285714285,13.115409413281753,79,16.290769396088546,19.68968253968254
456,4-3-5-14*0-1-2-5-7-9-10-12*13-9-6*11-10*8-14*12-10*,0.03333333333333333,0.1,0.1,0.05555555555555555,0.05,0.08333333333333333,13.172791747259833,82,18.054437020104334,13.07777777777778
457,4-3-5-7-9-13*12-10-9-6-14-8*11-3-1-0*2-1*7-9-10*14-7*,0.14285714285714285,0.1111111111111111,0.04,0.04,0.0625,0.08333333333333333,14.451966473243068,91,18.638634138377444,17.22690476190476
458,10-11*12-10-9-7-5-2-1-0*4-3-5-14-6*9-13*14-8*3-5-14*,0.1,0.0625,0.0625,0.03333333333333333,0.1111111111111111,0.1,13.04642166344294,79,19.90438351349545,11.46111111111111
459,12-13-9-6*0-1-2-5-7-9-10*11-3-5-14-8*3-4*12-9-7-5-2-1*0-1-2-5-14-6*,0.125,0.05,0.1111111111111111,0.125,0.07142857142857142,0.0625,12.705996131528046,117,17.11395513430267,19.426984126984127
460,4-3-5-14-8*0-1-2-5-7-9-13-12*6-9-10*3-11*8-14-5-2-1*11-3-1*,0.05,0.16666666666666666,0.125,0.08333333333333333,0.16666666666666666,0.05555555555555555,13.577047066408769,103,16.14500758666492,24.34444444444444
461,1-2-5-14-8*12-13-9-7-5-3-4*12-10-11*1-0*6-9*8-14-6-9*,0.2,0.07142857142857142,0.03333333333333333,0.14285714285714285,0.05555555555555555,0.0625,14.75886524822695,91,18.590911986008212,16.588492063492065
462,1-2-5-7-9-10*12-13-9-6-14-8*11-3-1-0*1-4*8-14-5-2-1-0*9-6-14*,0.2,0.05,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0625,13.14635718891038,107,16.90248528678463,20.15833333333333
463,7-14-8*0-1-2-5-7-9-10-12*1-3-11*6-9-13*4-1*8-14-6-9-10-12*,0.0625,0.16666666666666666,0.05,0.1,0.1111111111111111,0.1111111111111111,13.18375241779497,104,15.80365109097696,23.883333333333333
464,2-1*2-5-7-9-10-12*11-3-5-14-8*6-9-13*4-1-0*11-3-1-0*,0.0625,0.03333333333333333,0.05555555555555555,0.0625,0.1,0.08333333333333333,14.409413281753707,100,22.874913771228627,12.73611111111111
465,8-14-5-2-1*12-10-9-7-5-3-4*13-9-6*0-1-3-11*11-10-9*12-13-9-7-5-3*,0.16666666666666666,0.2,0.03333333333333333,0.08333333333333333,0.1111111111111111,0.0625,12.593810444874274,119,15.211892763991274,27.366666666666667
466,1-2-5-7-9-13*12-10-9-6-14-8*11-3-1-0*4-3*14-8*2-5-7*,0.05555555555555555,0.16666666666666666,0.0625,0.1111111111111111,0.2,0.08333333333333333,14.77691811734365,88,19.544402438309596,19.102777777777778
467,2-1*12-10-9-7-5-2*4-3-5-14-8*6-9-13*1-0*3-11*,0.03333333333333333,0.16666666666666666,0.125,0.125,0.1111111111111111,0.0625,15.232753062540297,77,16.89924779712014,19.32777777777778
468,3-5-7*0-1-2-5-14-6*7-9-10-12*11-3-4*9-13*14-8*,0.14285714285714285,0.05555555555555555,0.125,0.1111111111111111,0.14285714285714285,0.03333333333333333,15.651192778852353,72,19.7831334622824,14.144444444444444
469,6-14-5*12-13-9-7-5-2-1-0*11-3-1*4-1*12-10*14-8*,0.05555555555555555,0.04,0.08333333333333333,0.04,0.04,0.16666666666666666,15.68020631850419,70,24.207479917054382,8.908888888888889
470,13-9-7-5-2-1*8-14-6-9-10-12*11-3-1-0*4-1*12-13*1-4*,0.03333333333333333,0.07142857142857142,0.05555555555555555,0.08333333333333333,0.2,0.2,14.448098001289491,85,22.71799357929988,11.923809523809524
471,13-9-7-5-2-1*12-10-9-6-14-8*11-3-1-0*4-1*1-2*12-10-9*,0.07142857142857142,0.08333333333333333,0.0625,0.16666666666666666,0.2,0.0625,14.581560283687944,89,19.35932886188604,14.460714285714285
472,6-9-13-12*10-9-7-5-2-1-0*8-14-5-3-4*10-11*11-10*7-9-10-12*,0.16666666666666666,0.03333333333333333,0.04,0.2,0.05555555555555555,0.14285714285714285,12.887814313346228,102,19.379208000623358,19.307301587301588
473,10-9-7-5-2-1-0*8-14-6-9-13-12*5-3-11*1-4*14-6-9-13-12*2-5-14-8*,0.1,0.08333333333333333,0.0625,0.1111111111111111,0.04,0.05,12.965183752417795,108,17.606071016709315,16.103333333333335
474,6-14-5-2-1*4-3-5-7-9-10-12*11-10*1-0*14-8*13-9*,0.14285714285714285,0.07142857142857142,0.1111111111111111,0.07142857142857142,0.14285714285714285,0.03333333333333333,13.639587362991618,72,19.15614559521716,13.04126984126984
475,14-5*12-13-9-7-5-2-1-0*1-3-11*10-9-6*14-8*1-4*,0.2,0.05555555555555555,0.05,0.05555555555555555,0.1,0.14285714285714285,14.274016763378466,75,21.268292546183385,10.814285714285713
476,9-7-5-2*12-10-9-6-14-8*2-1-3-11*0-1-4*13-12*5-2*,0.1,0.03333333333333333,0.05555555555555555,0.04,0.04,0.14285714285714285,15.597678916827853,74,22.9637674295124,8.203809523809523
477,0-1-2-5-14-6*12-13-9-7-5-3-4*9-10-11*14-8*12-10-9-6-14-8*2-5-7-9*,0.0625,0.04,0.07142857142857142,0.125,0.1,0.125,11.606060606060606,109,17.060002568816113,17.282857142857143
478,14-5-2-1*4-3-5-7-9-13-12*9-10-11*6-14-8*1-0*14-5-3-11*,0.05555555555555555,0.07142857142857142,0.05,0.1111111111111111,0.07142857142857142,0.16666666666666666,14.081237911025145,86,20.316224928990884,15.42063492063492
479,13-9*0-1-2-5-7-9-10-12*11-3-5-14-6*4-1*14-8*12-9-7-5-2-1*,0.07142857142857142,0.125,0.1,0.1111111111111111,0.08333333333333333,0.08333333333333333,13.671824629271438,99,16.342356282781815,20.02619047619048
480,1-2-5-14*12-13-9-7-5-3-4*9-10-11*8-14-6*1-0*12-13-9-7*,0.0625,0.05555555555555555,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.125,14.4107027724049,87,21.62803154292516,13.477777777777776
481,7-5-2*6-14-5-3-11*8-14-7-9-13-12*3-1-0*4-3*11-10*,0.0625,0.1111111111111111,0.125,0.08333333333333333,0.1,0.2,19.572533849129595,77,19.395764023210834,18.480555555555554
482,9-7*12-13-9-6-14-8*7-5-2-1-0*4-3-5*9-10-11*9-13-12*,0.14285714285714285,0.1,0.0625,0.16666666666666666,0.03333333333333333,0.05555555555555555,14.861379754996776,83,19.206104256520536,14.338492063492064
483,10-11*12-10-9-7-5-2-1-0*4-3-5-14-8*13-9-6*2-5-7*5-7-9-13*,0.03333333333333333,0.05,0.1111111111111111,0.16666666666666666,0.125,0.04,12.960025789813024,100,19.062618363288742,15.87888888888889
484,10-9-7-5-3-4*0-1-2-5-14-6*11-10-12-13*8-14*0-1-2-5-14-8*6-14*,0.08333333333333333,0.0625,0.16666666666666666,0.1,0.08333333333333333,0.125,13.308188265635074,92,17.701505243091315,17.85
485,6-14-5-2-1*12-13-9-7-5-3-4*11-10-9*14-8*0-1*11-3-4*,0.05,0.05555555555555555,0.0625,0.05555555555555555,0.1111111111111111,0.05555555555555555,13.549323017408124,83,20.99459002780589,10.208333333333334
486,8-14-5-2-1-0*12-13-9-7-5-3-4*11-10-12*6-9*1-2-5-7-9-10-12*12-10-9-7-5-2-1*,0.03333333333333333,0.03333333333333333,0.0625,0.14285714285714285,0.2,0.05,12.678272082527402,124,17.854167316789958,19.84166666666667
487,13-9-6*12-10-9-7-5-2-1-0*11-3-5-14-8*3-4*13-12*10-12-13*,0.07142857142857142,0.08333333333333333,0.125,0.07142857142857142,0.05,0.05555555555555555,13.545454545454545,86,18.238311523732733,15.44206349206349
488,0-1-3*1-2-5-7-9-13-12*10-9-6-14-8*11-3-4*4-3-5-14*6-9-10-12*,0.16666666666666666,0.07142857142857142,0.07142857142857142,0.05555555555555555,0.1,0.05555555555555555,12.998710509348808,100,18.066097995532836,16.025396825396825
489,4-3-5-7-9-12*8-14-5-2-1-0*13-12-10-11*6-9*3-11*4-3-11*,0.1,0.0625,0.1111111111111111,0.125,0.05555555555555555,0.0625,14.982591876208897,100,18.49720660894885,16.98888888888889
490,14-6-9*0-1-2-5-7-9-13-12*1-3-11*4-3*8-14*11-10*,0.1,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.125,0.08333333333333333,18.691811734364926,77,23.15973795707838,9.866666666666665
491,12-10-9-6-14-8*0-1-2-5-7-9-13*11-3-1*3-4*0-1-2-5-7-9-10*0-1-2-5*,0.125,0.07142857142857142,0.04,0.16666666666666666,0.05,0.1111111111111111,14.203094777562862,116,16.810460691957616,19.24079365079365
492,0-1-2-5-14-8*4-3-5-7-9-13-12*6-9-10*11-3*1-2-5-14-6*5-2-1*,0.0625,0.07142857142857142,0.05,0.05,0.1111111111111111,0.16666666666666666,12.77691811734365,89,19.570314571363998,13.088888888888887
493,5-3-4*12-10-9-7-5-2-1-0*8-14-6-9-13*11-3*0-1-2*8-14-6-9-10*,0.03333333333333333,0.2,0.125,0.16666666666666666,0.03333333333333333,0.16666666666666666,13.796905222437138,108,15.50693812956869,31.316666666666666
494,3-5-14-8*0-1-2-5-7-9-13-12*10-9-6*11-3-4*12-9-7-5-2-1-0*14-5-2*,0.04,0.16666666666666666,0.0625,0.0625,0.125,0.2,14.217923920051579,113,16.90894390136317,26.1
495,13-9-7-5-2*12-10-9-6-14-8*11-3-1-2*4-1-0*2-1-3*14-8*,0.16666666666666666,0.1111111111111111,0.125,0.07142857142857142,0.05,0.2,15.442295293359123,90,17.775515796260475,22.45
496,12-10*12-13-9-7-5-2-1-0*11-3-5-14-8*9-6*4-3*11-3-5*,0.1111111111111111,0.125,0.03333333333333333,0.14285714285714285,0.05555555555555555,0.16666666666666666,15.386202450032238,88,17.641644227000924,18.138888888888886
497,12-13-9-6*10-9-7-5-2-1-0*8-14-5-3-4*11-3*11-3-4*7-5*,0.08333333333333333,0.14285714285714285,0.1,0.14285714285714285,0.1,0.07142857142857142,13.882656350741458,90,16.6229082538713,20.576190476190476
498,7-14-6*12-13-9-7-5-2-1-0*9-10-11*11-3-4*14-8*12-13-9-7*,0.1,0.05,0.2,0.2,0.03333333333333333,0.2,16.665377176015475,92,18.570368579411134,23.433333333333337
499,6-14-5-2-1*4-3-5-7-9-13-12*11-10-12*0-1*14-8*5-2*,0.08333333333333333,0.05,0.0625,0.04,0.05555555555555555,0.125,15.624113475177305,72,22.685162798194714,8.620555555555555
500,10-9-7-5-3*0-1-2-5-14-6*11-10-12-13*4-3*8-14*0-1-4*,0.125,0.0625,0.0625,0.03333333333333333,0.05,0.1111111111111111,13.48549323017408,80,18.74190166807188,13.302777777777779
501,12-9*13-9-7-5-2-1-0*6-14-5-3-11*9-10*4-1*14-8*,0.1,0.2,0.16666666666666666,0.1,0.14285714285714285,0.08333333333333333,14.174725983236621,79,16.101701736904833,24.78095238095238
502,14-5*12-13-9-7-5-2-1-0*11-10-12*11-3-4*6-14-8*4-1-0*,0.2,0.05,0.125,0.2,0.05555555555555555,0.14285714285714285,16.338491295938105,89,20.582085162670268,18.961111111111112
503,2-1*2-5-7-9-13-12*6-14-5-3-4*11-10-12*1-0*14-8*,0.2,0.05,0.04,0.0625,0.03333333333333333,0.16666666666666666,16.533204384268213,69,24.015087040618955,9.215
